,Index,NoDamage,Slight,Moderate,Severe,Complete
160,Building_T3-50x30-S2-GS_Existing1,0.25141063302659605,0.6883157536134236,1.1422269385820618,1.4395636069723,1.4959191249680577
161,Building_T3-50x30-S2-GS_Existing2,0.18027245033409361,0.5276101988569546,0.862805714211176,1.0204310726665735,1.043797660223525
162,Building_T3-50x30-S2-GS_Existing3,0.28593407035256413,0.7560232737244984,1.2269526995174158,1.5456955379776771,1.5896082730025891
163,Building_T3-50x30-S2-GS_Existing4,0.2855887537998426,0.7668927443580547,1.2351199007579354,1.4613886353226202,1.5007187752243132
164,Building_T3-50x30-S2-GS_Existing5,0.1720524544334537,0.5032220022345184,0.7885141961192434,0.8568726833953458,0.8724254980172528
165,Building_T3-50x30-S2-GS_Existing6,0.19825191826657254,0.5991477057420864,0.9588963821050853,1.1578017223108108,1.1826812033321594
166,Building_T3-50x30-S2-GS_Existing7,0.2766353617586379,0.7722545299783403,1.2599286536458831,1.530650550070352,1.571333032032231
167,Building_T3-50x30-S2-GS_Existing8,0.20029703126950854,0.5560684117242438,0.8723391308184962,0.976816645140584,0.9932272762468997
168,Building_T3-50x30-S2-GS_Existing9,0.3069897336481442,0.8077194334545013,1.2747517469698793,1.6243447768516286,1.656663663270664
169,Building_T3-50x30-S2-GS_Existing10,0.26850389185500745,0.7231815847659628,1.1305699221488554,1.3110353034009719,1.3266857999928336
170,Building_T3-50x30-S3-GS_Existing1,0.14812349101465788,0.44936147215508787,0.7102662312477781,0.7979808754445846,0.7980861406340783
171,Building_T3-50x30-S3-GS_Existing2,0.15504342446712427,0.4776328761165122,0.7417417331012921,0.8166983184190499,0.8254585678266245
172,Building_T3-50x30-S3-GS_Existing3,0.15337905525649054,0.4994567572485325,0.7334548732228814,0.8094673209938682,0.8096010305032009
173,Building_T3-50x30-S3-GS_Existing4,0.18596670761195824,0.5524338773487969,0.8565035561069316,0.9724181724167225,0.9786959424859634
174,Building_T3-50x30-S3-GS_Existing5,0.19793626768607647,0.5561052155473354,0.883525470588576,0.9833579402032007,0.9895432832492705
175,Building_T3-50x30-S3-GS_Existing6,0.1401208767367806,0.3520966612004863,0.5684977655897092,0.6547727713082814,0.6675293524420844
176,Building_T3-50x30-S3-GS_Existing7,0.14929096074337786,0.4591025179124169,0.6855098972352147,0.7664098636299461,0.7692166101811997
177,Building_T3-50x30-S3-GS_Existing8,0.18634319937871036,0.5388303740826756,0.8198143707800687,0.9269799177699084,0.9337130201895105
178,Building_T3-50x30-S3-GS_Existing9,0.1401208767367806,0.37579283291723076,0.5834330909478094,0.679614009454717,0.6952839699760005
179,Building_T3-50x30-S3-GS_Existing10,0.1311140940227455,0.45555444882255763,0.748763031575776,0.859816967969889,0.873969697450643
180,Building_T3-80x30-S2-GS_Existing1,0.1720524544334537,0.5155482611055684,0.8092694563761812,0.951287646433687,0.9549822851511627
181,Building_T3-80x30-S2-GS_Existing2,0.22667019913238406,0.6512182017350515,0.9745945920136343,1.044719203373605,1.0511636228984549
182,Building_T3-80x30-S2-GS_Existing3,0.2472175510465936,0.718267755988797,1.1329970446219546,1.2931876522430357,1.3136477821862735
183,Building_T3-80x30-S2-GS_Existing4,0.25141063302659605,0.741171272194785,1.1893170504504305,1.4567508367253743,1.4671882078483844
184,Building_T3-80x30-S2-GS_Existing5,0.17116733792718178,0.5134373550021489,0.7883197826845925,0.8431801478475971,0.8481870038502961
185,Building_T3-80x30-S2-GS_Existing6,0.223718246511098,0.6676761929707025,1.056788742027091,1.2096942971456446,1.2207141286958851
186,Building_T3-80x30-S2-GS_Existing7,0.3115786413178042,0.7993941111240228,1.149448415544403,1.2658377726635894,1.2834850113281082
187,Building_T3-80x30-S2-GS_Existing8,0.1820858569577839,0.5203331375404732,0.7990517617161615,0.8645185322331722,0.8747804324814359
188,Building_T3-80x30-S2-GS_Existing9,0.23095524071345816,0.6714370284316369,1.0264337583979684,1.170612524360288,1.1938932898331962
189,Building_T3-80x30-S2-GS_Existing10,0.1925110443959731,0.5969690406720334,0.9696551374745742,1.1546401764421286,1.1679781845186428
190,Building_T3-80x30-S3-GS_Existing1,0.15909690775641433,0.4943500559828228,0.725702527895429,0.7926201643246178,0.7947426330042141
191,Building_T3-80x30-S3-GS_Existing2,0.15909690775641433,0.5290442743437788,0.8479114871652216,0.9815318065880524,0.9894198658031854
192,Building_T3-80x30-S3-GS_Existing3,0.2319321172951333,0.6496699051267755,0.9666574498523987,1.0137797699048385,1.0156680313120368
193,Building_T3-80x30-S3-GS_Existing4,0.16301514560961264,0.5093304880578047,0.8194710294201644,0.9341026025566906,0.9534131582771439
194,Building_T3-80x30-S3-GS_Existing5,0.13637486739566682,0.40417898465000734,0.5953110632461156,0.6259038977757185,0.6259036269875657
195,Building_T3-80x30-S3-GS_Existing6,0.16717557627830892,0.5233143245001928,0.7342667738885784,0.779749743610803,0.7811655781565825
196,Building_T3-80x30-S3-GS_Existing7,0.18794165485540965,0.54365201133273,0.7579739078809574,0.7778063204438845,0.781255278702724
197,Building_T3-80x30-S3-GS_Existing8,0.1996484416393573,0.5848430103674589,0.9147144011784307,1.0453061171690763,1.0492742882727442
198,Building_T3-80x30-S3-GS_Existing9,0.1450854655472246,0.4111097024574836,0.6466937736096467,0.7089281432718437,0.7129143549278503
199,Building_T3-80x30-S3-GS_Existing10,0.13649508403621335,0.47261497747148445,0.7356221467455979,0.8233392907416235,0.8304099796642158
200,Building_T3-50x30-S2-PS_Existing1,0.18214336393032415,0.548833151131106,0.95306099883251,1.2474644282545606,1.3604571922211424
201,Building_T3-50x30-S2-PS_Existing2,0.14812349101465788,0.49048189650910157,0.8145037119862741,1.0527927374014614,1.1195643790683798
202,Building_T3-50x30-S2-PS_Existing3,0.14812349101465788,0.4659264620620038,0.7644032118754152,0.9513100148284958,0.9856488753163433
203,Building_T3-50x30-S2-PS_Existing4,0.16291917775517337,0.4712191722744503,0.8667302685563181,1.1580037958647091,1.3135956271407847
204,Building_T3-50x30-S2-PS_Existing5,0.14717081013462485,0.37579753801140675,0.6325435953708001,0.8039040776601101,0.8481349614474955
