,Index,NoDamage,Slight,Moderate,Severe,Complete
142,Building_T2-100x50-S2-PS_ASCE,0.09736877997617935,0.5037313898404694,0.9493183925455693,1.3997340672791263,1.6658419946847078
143,Building_T2-100x50-S3-PS_ASCE,0.1401208767367806,0.43483935198638934,0.6785246782176481,0.9308610723744348,1.0422749292481228
144,Building_T3-50x30-S2-GS_ASCE,0.20844722477134797,0.6149797670229022,1.048797698924407,1.2644528573143385,1.2804956575683009
145,Building_T3-50x30-S3-GS_ASCE,0.15291050969511505,0.49849237665824986,0.8876652274499229,1.0007611388442805,1.0167006942990324
146,Building_T3-80x30-S2-GS_ASCE,0.20943152777574292,0.611802292478023,0.9972077928258608,1.2241511072558902,1.2253473933328594
147,Building_T3-80x30-S3-GS_ASCE,0.16314092570385824,0.5876862428975641,0.8969156700033802,1.0326232919521736,1.032811273732557
148,Building_T3-50x30-S2-PS_ASCE,0.23953989157222183,0.7012115771951788,1.1505136896748283,1.5491519396341433,1.6439584755021373
149,Building_T3-50x30-S3-PS_ASCE,0.1740102379813546,0.5867370296036813,0.9252539967071723,1.268364143391917,1.345497428605749
150,Building_T3-80x30-S2-PS_ASCE,0.16312299363090477,0.5921078655018789,1.0066064566930801,1.4073448408940847,1.5918262022092942
151,Building_T3-80x30-S3-PS_ASCE,0.14421629167900896,0.5131858661508333,0.8323036993668977,1.200607431128295,1.3367913238714837
152,Building_T4-60x50-S2-GS_ASCE,0.24144514391544897,0.6379884205620592,0.9936194174081961,1.1604101529395807,1.1778608185527966
153,Building_T4-60x50-S3-GS_ASCE,0.18489487897617693,0.5498345638466839,0.816161460213154,0.9326068894697654,0.9331597253609895
154,Building_T4-100x50-S2-GS_ASCE,0.21047279613643655,0.597155859470701,0.911407361556517,0.9857169141617705,0.9923006894599082
155,Building_T4-100x50-S3-GS_ASCE,0.16717557627830892,0.526251633516339,0.7663637664143389,0.8069770103243268,0.8073859021771501
156,Building_T4-60x50-S2-PS_ASCE,0.19731290622137726,0.561202925556104,0.9277154976813927,1.316912789765356,1.5242035299391516
157,Building_T4-60x50-S3-PS_ASCE,0.1720524544334537,0.519243390030569,0.811911219492319,1.1270496428260142,1.2404616252557825
158,Building_T4-100x50-S2-PS_ASCE,0.14812349101465788,0.4786406462712677,0.8107394741064147,1.1446493032563765,1.259688595041173
159,Building_T4-100x50-S3-PS_ASCE,0.15270058891146387,0.44773481737148924,0.7254087738514969,0.9764593250433558,1.077346730802677
