Latitude,Longitude,Story,Type,SMS
34.1508,-118.45749,2,,2.217
34.03825,-118.4575,3,,2.144
34.04762,-118.45752,3,,2.207
34.04668,-118.45753,3,FWL3,2.201
34.04599,-118.45754,2,FWL3,2.196
34.03608,-118.45754,,,2.129
34.03999,-118.45755,,,2.156
34.03602,-118.45756,2,,2.128
34.04837,-118.45758,2,,2.212
34.03607,-118.45758,2,,2.129
34.04679,-118.45763,3,,2.202
34.04013,-118.45765,,,2.156
34.18731,-118.45766,,,2.206
34.15811,-118.45767,,,2.214
34.03615,-118.45768,3,FWL3,2.129
34.21547,-118.45769,2,FWL3,2.179
34.22098,-118.4577,,,2.198
34.2153,-118.4577,2,FWL3,2.178
34.16992,-118.4577,,,2.211
33.96798,-118.45771,,,1.594
34.18451,-118.45773,,,2.207
34.0469,-118.45774,3,,2.202
34.21514,-118.45775,2,,2.178
34.15152,-118.45775,2,,2.216
34.03952,-118.45776,2,FWL4,2.152
34.15397,-118.45777,,,2.215
34.18508,-118.45779,,,2.206
34.04861,-118.45779,2,,2.214
34.03626,-118.45779,2,,2.13
34.20923,-118.4578,,,2.164
34.18532,-118.4578,,,2.206
34.15533,-118.4578,,,2.214
34.04198,-118.4578,,,2.169
34.04122,-118.4578,,,2.164
34.2032,-118.45782,,,2.195
34.17283,-118.45782,,,2.21
34.16053,-118.45782,,,2.213
34.04701,-118.45784,2,,2.203
34.18983,-118.45785,,,2.205
34.03963,-118.45785,2,,2.153
34.21435,-118.45786,2,,2.175
34.19729,-118.45786,,,2.203
34.18435,-118.45786,,,2.206
34.16972,-118.45786,,,2.21
34.18799,-118.45788,,,2.205
34.15081,-118.45788,2,,2.215
34.03802,-118.45788,2,,2.142
34.18595,-118.45789,,,2.206
34.04872,-118.45789,3,,2.214
34.03637,-118.4579,3,FWL1,2.131
34.03881,-118.45794,2,,2.147
34.03974,-118.45795,2,FWL1,2.154
34.04813,-118.45797,3,FWL1,2.21
34.04813,-118.45797,3,FWL1,2.21
34.22095,-118.458,,,2.197
34.03648,-118.45801,3,FWL3,2.131
34.0415,-118.45802,,,2.166
34.18348,-118.45806,,,2.206
34.04823,-118.45806,3,FWL1,2.211
34.20188,-118.45807,,,2.199
34.0473,-118.45808,3,,2.205
34.04043,-118.45808,,,2.159
34.04665,-118.4581,2,FWL3,2.201
34.04949,-118.45811,2,,2.219
34.04162,-118.45812,,,2.167
34.03658,-118.45814,2,,2.132
34.03996,-118.45815,3,,2.155
34.19554,-118.4582,,,2.202
34.04843,-118.45822,3,,2.212
34.22123,-118.45823,,,2.198
34.03923,-118.45827,2,FWL1,2.15
34.1944,-118.45828,,,2.202
34.03852,-118.4583,2,,2.145
34.20145,-118.45831,,,2.199
34.15162,-118.45833,3,,2.214
34.0486,-118.45836,2,,2.213
34.04771,-118.45842,3,FWL3,2.208
34.047,-118.45842,2,,2.203
34.15089,-118.45843,2,,2.213
34.19441,-118.45847,,,2.202
34.04872,-118.45847,,,2.214
34.22184,-118.45853,,,2.199
34.04952,-118.45854,,,2.22
34.03951,-118.45857,3,,2.152
34.04834,-118.45858,,,2.212
34.16455,-118.4586,,,2.209
34.04893,-118.45866,,,2.216
34.0413,-118.45866,,,2.164
34.19439,-118.45867,,,2.201
34.04961,-118.45867,2,,2.22
34.0406,-118.45869,,,2.16
34.04804,-118.45873,3,,2.21
34.03882,-118.45874,,,2.147
34.16459,-118.45875,,,2.209
34.03822,-118.45877,2,,2.143
34.04071,-118.45878,2,,2.16
34.04696,-118.45879,2,,2.202
34.03908,-118.4588,2,,2.149
34.03981,-118.45883,3,,2.154
34.17246,-118.45885,,FWL1,2.207
34.18361,-118.45888,,,2.204
33.97105,-118.45889,,,1.598
34.15178,-118.4589,2,,2.211
34.04827,-118.45891,3,,2.211
34.04926,-118.45895,3,,2.218
34.1944,-118.45898,,,2.201
34.04839,-118.459,3,,2.212
34.03929,-118.45903,3,,2.151
34.18327,-118.45913,,,2.203
34.03852,-118.45916,,,2.145
34.04116,-118.45917,3,,2.163
34.15109,-118.4592,2,,2.21
34.22185,-118.45923,,,2.199
34.03863,-118.45924,3,,2.146
34.15176,-118.45925,3,,2.21
34.03795,-118.45926,,,2.142
33.97135,-118.45931,,,1.604
34.16476,-118.45934,,,2.207
34.19367,-118.45937,,,2.2
34.03744,-118.45937,2,,2.138
34.04764,-118.45939,2,FWL3,2.207
34.19441,-118.4594,,,2.2
34.04906,-118.4594,2,,2.216
34.04051,-118.4594,3,,2.159
34.04883,-118.45941,2,,2.215
34.04063,-118.45951,3,,2.16
34.03768,-118.45952,2,FWL3,2.14
33.98392,-118.45952,,,1.745
34.1518,-118.45956,2,,2.209
34.22861,-118.45958,,,2.219
34.18386,-118.45961,,,2.202
34.04073,-118.45961,3,,2.16
34.03904,-118.45961,2,FWL3,2.149
34.04004,-118.45963,,,2.156
34.03782,-118.45964,3,,2.141
34.03835,-118.45967,,,2.144
34.04086,-118.4597,,,2.161
34.03917,-118.45971,2,FWL3,2.15
33.97211,-118.45971,,,1.613
33.98373,-118.45977,,,1.743
34.04927,-118.45979,3,FWL3,2.218
34.03827,-118.45982,,,2.144
34.04097,-118.45983,2,,2.162
34.04864,-118.45985,2,,2.213
34.04939,-118.45987,2,,2.218
34.15367,-118.4599,,,2.207
34.04106,-118.4599,,,2.163
33.97143,-118.45991,,,1.608
34.04037,-118.45993,2,FWL3,2.158
34.04281,-118.45994,,,2.174
34.0495,-118.45997,2,,2.219
34.04298,-118.46001,,,2.176
34.19357,-118.46003,,,2.198
34.04888,-118.46003,2,,2.215
34.15157,-118.46006,2,,2.207
34.04059,-118.46012,2,FWL3,2.159
34.17182,-118.46013,3,,2.203
34.15121,-118.46014,2,,2.207
34.04304,-118.46015,,,2.176
34.049,-118.46017,2,FWL1,2.216
34.03971,-118.46019,2,,2.154
34.15192,-118.4602,,,2.207
34.0407,-118.46022,3,,2.16
34.17242,-118.46023,2,FWL3,2.202
34.04315,-118.46026,,,2.177
34.03757,-118.4603,3,,2.139
34.04084,-118.46031,2,,2.161
34.22796,-118.46032,,,2.216
34.19357,-118.46036,,,2.197
34.15193,-118.46036,2,,2.206
34.03993,-118.46037,2,,2.155
34.19413,-118.46039,,,2.197
34.17242,-118.4604,2,FWL1,2.202
34.04339,-118.46044,,,2.178
34.20892,-118.46051,,,2.157
34.04107,-118.46053,3,FWL3,2.163
33.97224,-118.46055,,,1.62
34.03871,-118.46067,2,,2.147
34.19357,-118.46068,,,2.197
34.03793,-118.46074,3,,2.141
34.04302,-118.46077,3,,2.176
34.04037,-118.46077,3,,2.158
34.17181,-118.46078,3,,2.201
34.15358,-118.46078,,,2.204
34.04644,-118.46082,,,2.199
34.22775,-118.46084,,,2.215
34.03981,-118.46085,,,2.154
34.04049,-118.46087,3,,2.159
34.15134,-118.46088,2,,2.204
34.04315,-118.46088,,,2.177
34.0381,-118.46093,2,,2.143
34.03992,-118.46095,,,2.155
34.04667,-118.46103,,,2.2
34.04072,-118.46104,3,FWL3,2.16
34.04005,-118.46104,,,2.156
34.04624,-118.46105,,,2.197
34.16455,-118.46106,,,2.201
34.04335,-118.46106,,,2.178
34.18689,-118.46107,,,2.197
34.05188,-118.46108,,,2.224
33.96653,-118.46108,,,1.626
34.03832,-118.4611,2,FWL1,2.144
34.04247,-118.46111,3,,2.172
34.209,-118.46113,,,2.154
34.04678,-118.46113,,,2.201
34.04416,-118.46113,,,2.183
34.17206,-118.46118,3,FWL3,2.2
34.05108,-118.46122,,,2.223
34.04689,-118.46123,,,2.202
34.04257,-118.46123,2,,2.173
34.04032,-118.46128,,,2.158
34.03955,-118.4613,,,2.152
34.04701,-118.46131,,,2.202
34.04343,-118.46131,,,2.178
34.0427,-118.46131,3,,2.174
34.03966,-118.46139,,,2.153
34.05095,-118.46142,,,2.223
34.04212,-118.46142,2,,2.17
34.0438,-118.46144,3,,2.181
33.97436,-118.46145,,,1.646
34.04292,-118.46152,,,2.175
34.04222,-118.46153,2,,2.17
34.03813,-118.46153,,,2.143
34.04634,-118.46158,,,2.198
34.05141,-118.4616,,,2.223
34.05077,-118.4616,,,2.223
33.97553,-118.46161,,,1.657
34.04235,-118.46162,3,,2.171
34.04991,-118.46166,2,,2.221
34.04645,-118.46168,,,2.198
34.03999,-118.46168,,,2.155
34.04429,-118.46169,,,2.184
34.03947,-118.46169,,FWL1,2.152
34.05131,-118.4617,,,2.223
33.99632,-118.4617,,,1.859
34.04246,-118.46172,3,,2.172
34.04586,-118.46176,,,2.195
34.04319,-118.46176,,,2.177
34.2277,-118.46177,,,2.214
34.04978,-118.46181,,,2.22
34.04256,-118.46182,2,,2.173
34.05122,-118.46184,,,2.223
34.04416,-118.46188,,,2.183
34.16484,-118.46191,,,2.198
34.0427,-118.46191,2,,2.174
34.04438,-118.46195,3,,2.185
34.04679,-118.46197,,,2.201
34.05253,-118.46199,,,2.224
34.0461,-118.46199,,,2.196
34.04113,-118.46199,,,2.163
34.04113,-118.46199,,,2.163
34.04113,-118.46199,,,2.163
34.03979,-118.46202,3,FWL3,2.154
34.05035,-118.46203,2,,2.222
34.04449,-118.46204,2,,2.185
34.04189,-118.46205,2,,2.168
34.04289,-118.46211,2,,2.175
34.04201,-118.46216,2,,2.169
34.04632,-118.46217,,,2.198
34.0495,-118.46218,,,2.218
34.20172,-118.46219,,,2.159
34.22867,-118.46221,,,2.216
34.05032,-118.46222,,,2.222
34.04304,-118.46222,2,,2.176
34.04001,-118.46222,2,,2.155
34.19343,-118.46223,,,2.193
34.04213,-118.46226,3,,2.17
34.04643,-118.46228,,,2.198
34.04941,-118.4623,,,2.218
34.04312,-118.4623,2,,2.176
34.18699,-118.46232,,,2.194
34.04013,-118.46232,2,,2.156
34.05022,-118.46233,,,2.222
34.04483,-118.46233,3,FWL3,2.188
34.16512,-118.46234,,,2.197
34.04724,-118.46234,,,2.204
34.04099,-118.46234,,,2.162
34.04099,-118.46234,,,2.162
34.04099,-118.46234,,,2.162
34.04099,-118.46234,,,2.162
34.04099,-118.46234,,,2.162
34.04099,-118.46234,,,2.162
34.04099,-118.46234,,,2.162
34.04099,-118.46234,,,2.162
34.04099,-118.46234,,,2.162
34.04099,-118.46234,,,2.162
34.04099,-118.46234,,,2.162
34.05303,-118.46235,,,2.224
34.04224,-118.46236,2,,2.17
33.97585,-118.46237,,,1.664
34.04323,-118.4624,3,,2.177
34.04931,-118.46242,,,2.217
34.04545,-118.46244,,,2.192
34.04235,-118.46245,2,,2.171
34.05293,-118.46248,,,2.224
34.04334,-118.46249,2,,2.178
33.97466,-118.46251,,,1.654
34.04921,-118.46253,,,2.217
34.04575,-118.46253,,,2.194
34.18697,-118.46256,,,2.193
34.05062,-118.46257,,,2.222
34.05102,-118.46258,2,,2.223
34.04588,-118.46261,,,2.195
33.97734,-118.46261,2,,1.678
34.19341,-118.46264,,,2.192
34.04912,-118.46265,,,2.216
34.15162,-118.46268,2,,2.198
34.05278,-118.46268,,,2.224
34.05053,-118.46269,,,2.222
34.04263,-118.46269,3,,2.173
34.22909,-118.4627,2,,2.217
34.04986,-118.46272,,,2.221
34.04599,-118.46273,,,2.195
34.04287,-118.46277,3,,2.175
34.18695,-118.46279,,,2.192
34.15229,-118.46279,2,,2.197
34.05043,-118.46279,,,2.222
34.22772,-118.4628,,,2.212
34.2212,-118.4628,,,2.192
34.05266,-118.46283,,,2.224
33.97639,-118.46283,,,1.671
34.05034,-118.46292,,,2.222
33.98466,-118.46292,,,1.767
33.97757,-118.46293,2,,1.681
34.05176,-118.46294,,,2.223
34.05113,-118.46294,2,,2.223
34.18697,-118.46303,,,2.192
34.05167,-118.46304,2,,2.223
34.05024,-118.46304,,,2.222
34.05247,-118.46306,,,2.224
34.04232,-118.46306,,,2.171
34.05105,-118.46307,,,2.222
34.04143,-118.46311,,,2.165
34.18329,-118.46316,2,,2.192
34.05014,-118.46316,,,2.222
34.04361,-118.46317,3,,2.179
34.05237,-118.46318,,,2.224
34.04655,-118.46319,,,2.199
34.04487,-118.46319,,,2.188
33.97858,-118.4632,,,1.691
34.03868,-118.46325,2,FWL4,2.146
34.04162,-118.46327,,,2.166
34.16454,-118.4633,,,2.194
34.05229,-118.46333,,,2.223
33.98446,-118.46333,,,1.766
34.05081,-118.46335,,,2.222
34.04337,-118.46335,2,FWL3,2.178
34.04266,-118.46335,,,2.173
34.05213,-118.46336,,,2.223
34.05151,-118.46337,3,,2.223
33.97846,-118.46338,3,,1.691
34.04608,-118.46341,2,,2.196
34.04177,-118.46342,,,2.167
34.05524,-118.46343,2,,2.226
34.22939,-118.46347,2,,2.217
34.05499,-118.46348,2,,2.226
34.05203,-118.46348,,,2.223
34.04518,-118.46348,3,,2.19
34.05143,-118.4635,,,2.223
34.04843,-118.4635,,,2.211
34.04986,-118.46352,,,2.22
34.06838,-118.46354,,,2.237
33.97803,-118.46354,2,,1.688
34.04531,-118.46356,2,,2.191
34.22905,-118.46357,2,,2.216
33.97679,-118.46359,,,1.678
34.05223,-118.4636,2,,2.223
34.042,-118.4636,,,2.169
34.05545,-118.46364,2,FWL1,2.226
34.05162,-118.46364,,,2.223
34.05056,-118.46364,,,2.222
33.97599,-118.46364,,,1.671
34.05479,-118.46367,2,,2.225
34.05259,-118.46367,2,,2.224
34.26813,-118.46369,2,,2.342
34.11554,-118.46369,,,2.243
34.04472,-118.46369,2,FWL1,2.187
34.04211,-118.46371,,,2.169
33.97826,-118.46372,3,,1.69
34.05182,-118.46374,2,,2.223
34.04966,-118.46375,,,2.219
34.04553,-118.46375,2,,2.192
34.05046,-118.46376,,,2.222
34.26785,-118.46377,2,,2.341
34.05559,-118.46379,,,2.226
34.05107,-118.46379,,,2.222
34.04302,-118.4638,,,2.175
34.15179,-118.46381,2,,2.193
34.04222,-118.46381,,,2.17
34.04814,-118.46386,,,2.209
34.04496,-118.46386,3,FWL3,2.188
34.04325,-118.46386,,,2.177
34.04894,-118.46387,,,2.214
34.0393,-118.46387,,,2.151
33.97861,-118.46388,3,,1.694
34.22075,-118.46389,2,,2.189
34.0524,-118.46391,2,,2.223
34.05098,-118.46391,,,2.222
34.2323,-118.46396,,,2.226
34.15255,-118.46396,2,,2.193
34.04803,-118.46396,,,2.208
34.16446,-118.46397,2,,2.192
34.15183,-118.46397,2,,2.193
34.05193,-118.46397,3,,2.223
34.04508,-118.46397,2,,2.189
34.18597,-118.46398,2,,2.189
34.04245,-118.46398,,,2.172
34.05523,-118.46399,,,2.226
34.04886,-118.46401,,,2.214
33.98778,-118.46401,,,1.815
34.15221,-118.46402,,,2.193
34.23089,-118.46404,,,2.221
34.05591,-118.46404,,,2.226
34.23151,-118.46405,,,2.223
34.23044,-118.46405,,,2.219
34.23008,-118.46406,,,2.218
34.0388,-118.46406,,,2.147
34.04517,-118.46407,2,,2.19
34.04795,-118.4641,,,2.208
34.05558,-118.46411,,,2.226
34.05513,-118.46411,,,2.225
34.04947,-118.46411,,,2.218
34.04875,-118.46411,,,2.213
34.22978,-118.46413,,,2.217
34.15254,-118.46415,,,2.192
34.04833,-118.46415,,,2.21
34.04088,-118.46415,3,FWL3,2.161
34.05159,-118.46417,,,2.223
34.04528,-118.46417,2,,2.19
34.05219,-118.46418,,,2.223
34.23208,-118.4642,,,2.225
34.05504,-118.46423,,,2.225
34.05114,-118.46424,,,2.222
34.18694,-118.46425,,,2.188
33.97834,-118.46425,,,1.693
34.04104,-118.46426,3,FWL3,2.162
34.15187,-118.46429,2,,2.192
34.05569,-118.46431,,,2.226
34.04855,-118.46434,,,2.212
34.0506,-118.46438,,,2.222
34.05139,-118.46439,,,2.222
34.052,-118.46441,2,,2.223
34.04463,-118.46441,2,,2.186
34.04107,-118.46441,2,,2.162
34.0481,-118.46444,,,2.209
34.23484,-118.46446,,,2.233
34.04562,-118.46446,3,FWL3,2.193
34.23518,-118.46447,,,2.234
34.23412,-118.46447,,,2.231
34.04907,-118.46449,,,2.215
34.04474,-118.46451,2,,2.187
34.04799,-118.46452,,,2.208
34.1872,-118.46455,,,2.187
34.0407,-118.46459,3,FWL4,2.16
34.04838,-118.4646,,,2.211
34.0512,-118.46463,,,2.222
34.04127,-118.46464,2,,2.164
34.05181,-118.46465,2,,2.223
34.05261,-118.46466,2,FWL1,2.223
34.05102,-118.46466,,,2.222
34.23119,-118.46472,,,2.221
34.23917,-118.46474,2,,2.247
34.23917,-118.46474,2,,2.247
34.23917,-118.46474,2,,2.247
34.23917,-118.46474,2,,2.247
34.0517,-118.46477,3,,2.222
34.04137,-118.46477,2,,2.164
34.05253,-118.46479,3,,2.223
34.04736,-118.46483,,,2.204
34.23953,-118.46486,2,,2.248
34.23953,-118.46486,2,,2.248
34.23953,-118.46486,2,,2.248
34.23953,-118.46486,2,,2.248
34.23953,-118.46486,2,,2.248
34.23953,-118.46486,2,,2.248
34.23953,-118.46486,2,,2.248
34.23953,-118.46486,2,,2.248
34.05101,-118.46486,,,2.222
34.05459,-118.46487,,,2.225
34.04146,-118.46487,2,,2.165
34.05242,-118.4649,3,,2.223
34.04451,-118.46491,,,2.185
34.07215,-118.46493,3,FWL3,2.239
34.05024,-118.46493,,,2.221
33.98106,-118.46493,,,1.723
34.18715,-118.46495,,,2.186
34.04869,-118.46496,,,2.213
34.07,-118.46498,2,,2.237
34.04098,-118.46499,2,,2.162
33.97755,-118.465,2,,1.69
34.0446,-118.46503,,,2.186
34.05293,-118.46504,2,,2.223
34.05232,-118.46504,2,,2.223
34.03638,-118.46505,3,,2.131
34.05186,-118.46508,3,,2.222
34.0494,-118.46508,,,2.217
34.0411,-118.4651,2,,2.163
34.04471,-118.46513,,,2.186
34.05095,-118.46516,,,2.222
34.04995,-118.46516,,,2.221
33.993,-118.46516,,,1.851
33.97786,-118.46516,,,1.693
33.97737,-118.46517,,,1.689
34.05287,-118.46521,2,,2.223
34.05136,-118.46521,3,,2.222
34.04119,-118.46521,2,FWL4,2.163
34.04042,-118.46523,3,,2.158
34.05213,-118.46525,2,,2.223
33.98692,-118.46525,,,1.808
34.04782,-118.46527,,,2.207
34.05515,-118.46528,,,2.225
34.17469,-118.46529,,,2.187
34.17392,-118.46529,,,2.187
34.04696,-118.46529,,,2.201
34.17281,-118.46531,,,2.187
34.1737,-118.46532,,,2.186
34.05112,-118.46533,,,2.222
34.03803,-118.46534,,,2.142
34.04052,-118.46536,2,,2.159
34.05505,-118.46539,,,2.225
34.19195,-118.46544,,,2.185
34.04768,-118.46544,,,2.206
33.97811,-118.46545,3,FWL3,1.696
34.04911,-118.46546,,,2.215
34.04061,-118.46548,,,2.159
34.05573,-118.4655,,,2.225
34.042,-118.4655,2,,2.168
34.05495,-118.46551,,,2.225
34.04678,-118.46553,,,2.2
34.04758,-118.46556,,,2.205
34.0372,-118.46556,3,,2.137
34.04901,-118.46557,,,2.214
34.22907,-118.4656,,,2.213
34.22907,-118.4656,,,2.213
34.22907,-118.4656,,,2.213
34.22907,-118.4656,,,2.213
34.04211,-118.4656,2,,2.169
34.04087,-118.4656,2,FWL3,2.161
34.05042,-118.46563,,,2.221
34.18882,-118.46565,,,2.184
34.0373,-118.46568,2,,2.137
33.99258,-118.46568,,,1.85
34.16259,-118.46573,,,2.186
34.0422,-118.46573,2,,2.17
34.05236,-118.46575,3,,2.223
34.04809,-118.46576,,,2.208
34.04658,-118.46577,,,2.199
34.16074,-118.46579,,,2.186
34.15791,-118.46579,,,2.186
34.15779,-118.46579,,,2.186
34.04739,-118.46579,,,2.204
34.18967,-118.46582,,,2.184
34.0417,-118.46583,3,,2.166
34.0423,-118.46585,3,,2.17
34.16363,-118.46587,,,2.185
34.05226,-118.46587,3,,2.222
34.05153,-118.46588,3,,2.222
34.16846,-118.46591,,,2.185
34.16846,-118.46591,,,2.185
34.16846,-118.46591,,,2.185
33.99619,-118.46592,2,,1.863
34.0418,-118.46594,2,,2.167
34.04241,-118.46595,2,FWL3,2.171
34.20663,-118.46597,,,2.129
34.20663,-118.46597,,,2.129
34.20663,-118.46597,,,2.129
34.20663,-118.46597,,,2.129
34.20663,-118.46597,,,2.129
34.20482,-118.46597,,,2.126
34.20482,-118.46597,,,2.126
34.05457,-118.46598,,,2.224
34.05217,-118.46599,2,,2.222
34.05067,-118.46603,3,,2.221
34.0419,-118.46606,2,,2.168
34.05274,-118.46607,3,,2.223
34.05539,-118.46608,,,2.225
34.0425,-118.46608,2,,2.172
34.05003,-118.46609,,,2.221
33.98641,-118.46609,,,1.803
33.97865,-118.4661,2,FWL1,1.702
34.05207,-118.46611,2,,2.222
34.04846,-118.46612,,,2.211
33.97868,-118.46612,2,,1.702
34.16194,-118.46614,,,2.184
34.18915,-118.46616,,,2.183
34.03771,-118.46616,3,,2.14
34.04993,-118.46618,,,2.22
34.19891,-118.46621,,,2.139
33.98631,-118.46621,,,1.802
34.05135,-118.46623,3,,2.222
33.99497,-118.46623,,,1.859
34.0421,-118.46628,2,,2.169
34.04842,-118.4663,,,2.21
34.03784,-118.4663,,,2.141
34.05235,-118.46631,3,,2.222
34.04985,-118.46631,,,2.22
34.05805,-118.46632,3,,2.226
34.05456,-118.46633,2,FWL3,2.224
34.05188,-118.46634,,,2.222
34.04904,-118.46635,,,2.214
34.04,-118.46637,,,2.155
34.05039,-118.46638,3,,2.221
34.03791,-118.46639,2,,2.141
34.0422,-118.46641,2,,2.17
34.04139,-118.46642,2,,2.164
34.05598,-118.46644,,,2.225
34.04833,-118.46644,,,2.21
34.19207,-118.46645,,,2.182
34.19207,-118.46645,,,2.182
34.19207,-118.46645,,,2.182
34.19207,-118.46645,,,2.182
34.19207,-118.46645,,,2.182
34.18998,-118.46645,,,2.182
34.05257,-118.46647,3,,2.222
34.04163,-118.46647,2,,2.166
34.15069,-118.46649,,,2.184
34.04286,-118.46651,3,FWL3,2.174
34.2169,-118.46652,,,2.168
33.99214,-118.46652,,,1.849
34.17015,-118.46654,2,,2.183
34.04824,-118.46655,,,2.209
33.99243,-118.46655,,,1.85
34.05691,-118.46656,3,,2.226
34.05025,-118.46656,2,,2.221
34.16645,-118.4666,,,2.183
34.05673,-118.46662,3,,2.225
34.04099,-118.46662,,,2.162
34.04732,-118.46663,,,2.203
34.05234,-118.46666,3,,2.222
34.04814,-118.46666,,,2.209
34.04031,-118.46666,,,2.157
34.04956,-118.46667,,,2.218
33.98604,-118.46667,,,1.8
34.16953,-118.46668,,,2.182
34.05477,-118.46668,,,2.224
34.16696,-118.46669,,,2.182
34.05581,-118.4667,,,2.225
33.98012,-118.46672,3,,1.715
34.19183,-118.46673,,,2.181
34.04581,-118.46673,,,2.193
34.04109,-118.46673,,,2.162
34.04722,-118.46675,,,2.203
34.05664,-118.46678,3,,2.225
34.04804,-118.46678,,,2.208
34.05006,-118.4668,2,,2.221
34.20352,-118.46683,,,2.117
34.16897,-118.46683,,,2.182
34.16807,-118.46683,,,2.182
34.21648,-118.46684,,,2.165
34.16921,-118.46684,,,2.182
34.0486,-118.46684,,,2.211
34.04572,-118.46685,,,2.193
34.04313,-118.46685,,FWL3,2.176
34.04713,-118.46687,,,2.202
34.04178,-118.46687,2,,2.167
34.05245,-118.46688,,,2.222
33.98928,-118.46689,,,1.84
34.04796,-118.46691,,,2.207
33.97938,-118.46692,,,1.71
34.04561,-118.46696,,,2.192
34.04643,-118.46697,,,2.197
33.99235,-118.46699,,,1.85
34.04785,-118.46702,,,2.207
33.98027,-118.46704,3,FWL3,1.718
34.14976,-118.46705,,,2.182
34.05068,-118.46706,3,,2.221
34.23808,-118.46708,,,2.241
34.05529,-118.46708,3,FWL3,2.224
34.04333,-118.46708,,,2.177
34.23879,-118.46709,,,2.243
34.04634,-118.4671,,,2.197
34.04836,-118.46711,,,2.21
34.07622,-118.46712,,,2.239
34.04776,-118.46713,,,2.206
34.04709,-118.46717,,,2.202
33.98575,-118.46717,,,1.798
33.99624,-118.46719,3,,1.864
34.16981,-118.4672,,,2.181
34.04624,-118.46721,,,2.196
34.04685,-118.46724,,,2.2
34.04765,-118.46725,,,2.205
34.04145,-118.46725,,,2.165
34.05728,-118.46726,3,,2.225
34.04825,-118.46726,,,2.209
33.9899,-118.46727,2,,1.842
34.04016,-118.46729,3,,2.156
34.05109,-118.4673,3,,2.221
34.05427,-118.46731,,,2.223
34.05189,-118.46732,3,,2.222
34.04614,-118.46732,,,2.195
34.04076,-118.46732,,,2.16
34.04675,-118.46735,,,2.199
34.04221,-118.46735,,,2.17
34.04756,-118.46737,,,2.205
34.21851,-118.46738,,,2.175
34.05686,-118.46741,2,,2.225
34.04271,-118.46744,,,2.173
34.07649,-118.46745,,,2.238
34.04604,-118.46745,,,2.195
33.98186,-118.46745,,,1.742
34.04231,-118.46747,2,,2.17
34.04091,-118.46748,,,2.161
34.18646,-118.46749,,,2.18
34.18646,-118.46749,,,2.18
34.18646,-118.46749,,,2.18
34.18646,-118.46749,,,2.18
34.18646,-118.46749,,,2.18
34.18646,-118.46749,,,2.18
34.05136,-118.46751,3,,2.221
34.05235,-118.46752,,,2.222
34.04036,-118.46752,2,,2.157
34.04885,-118.46753,,,2.213
34.16695,-118.46756,,,2.18
34.04871,-118.46757,,,2.212
34.04179,-118.46758,,,2.167
34.03942,-118.46758,3,,2.151
34.19441,-118.46759,,,2.179
34.04737,-118.46759,,,2.203
34.04241,-118.46759,2,,2.171
34.21889,-118.4676,,,2.176
34.03963,-118.4676,2,,2.153
33.98674,-118.4676,,,1.814
34.04655,-118.46762,,,2.198
34.04046,-118.46763,2,,2.158
34.0508,-118.46766,3,,2.221
34.0516,-118.46768,3,,2.221
34.05446,-118.46769,,,2.223
34.0419,-118.4677,,,2.168
34.04787,-118.46773,,,2.207
34.05591,-118.46774,3,,2.224
34.05492,-118.46776,,,2.224
34.04865,-118.46777,,,2.212
34.07645,-118.46778,2,,2.238
34.04844,-118.46778,,,2.21
34.25322,-118.4678,,,2.29
34.03979,-118.4678,3,,2.154
34.25234,-118.46781,,,2.287
34.25259,-118.46783,,,2.288
34.04717,-118.46783,,,2.202
34.25205,-118.46784,,,2.286
34.04199,-118.46785,,,2.168
34.21686,-118.4679,,,2.165
34.07879,-118.4679,,,2.239
34.04061,-118.46791,3,,2.159
34.07904,-118.46792,,,2.239
34.07677,-118.46792,2,,2.238
34.05141,-118.46792,3,,2.221
34.25273,-118.46793,,,2.288
34.07693,-118.46794,3,,2.238
34.05203,-118.46794,,,2.222
34.25281,-118.46797,,,2.288
34.25256,-118.46797,,,2.287
34.04085,-118.46798,,,2.161
34.25276,-118.46799,,,2.288
34.25276,-118.46799,,,2.288
34.25276,-118.46799,,,2.288
34.25276,-118.46799,,,2.288
34.25174,-118.46799,,,2.285
34.25147,-118.46799,,,2.284
34.2512,-118.46799,,,2.283
34.04949,-118.46799,3,,2.217
34.25092,-118.468,,,2.282
33.99706,-118.468,,,1.868
34.25226,-118.46801,,,2.286
34.25265,-118.46802,,,2.288
34.19423,-118.46802,,,2.178
34.07711,-118.46803,3,,2.238
34.06008,-118.46803,2,FWL3,2.227
34.0499,-118.46803,3,,2.22
34.23943,-118.46804,,,2.244
34.04221,-118.46804,,,2.17
34.0428,-118.46805,2,,2.173
34.25281,-118.46806,,,2.288
34.25271,-118.46808,,,2.288
34.05993,-118.4681,2,,2.227
34.05188,-118.46811,,,2.221
34.07731,-118.46815,3,FWL3,2.238
34.03938,-118.46815,3,,2.151
34.04936,-118.46816,2,,2.216
34.05109,-118.46821,,,2.221
34.03951,-118.46822,3,,2.152
34.23788,-118.46824,,,2.239
34.23685,-118.46826,,,2.235
34.04889,-118.46826,2,,2.213
34.21786,-118.46827,,,2.17
34.21757,-118.46827,,,2.168
34.0424,-118.46827,,,2.171
34.16666,-118.46828,,,2.177
34.05174,-118.46829,,,2.221
34.22022,-118.46831,,,2.182
34.04451,-118.46831,,,2.185
34.2181,-118.46835,,,2.171
