Existing,Ordinance,Algorithm
1971614.208,578259.7259,944687.1668
3506181.155,884376.334,2021964.693
2816711.068,779219.975,1367676.243
6561581.076,2192840.375,4686728.38
4384046.588,1255183.749,2650877.191
6147093.036,1691778.13,3740571.964
6020533.514,1654025.966,3600652.664
9034232.715,2696041.555,5066239.443
11657281.78,3566587.983,5896107.062
20701458.31,6918005.803,12553449.26
12152486.99,3957167.318,6493396.518
12774806.88,3759467.395,7789560.522
27188751.44,9003649.317,17466370.62
34072447.63,11706219.41,20135932.32
47227422.88,16928540.44,31606258
47614545.38,16402936.28,30930800.82
46537249.82,15613684.11,28605197.49
83498870.25,33039711.11,54473128.48
134229108.8,60842275.1,88861432.66
117427647.7,48692391.5,83055880.4
127675096.7,49336367.75,83582233.58
209968019.7,86806535.33,144138993.5
204963495,89260510.08,144923592.4
226328501.9,97059811.56,157923182.9
277979164.2,119867103.7,198190009.3
439099327.9,204858422.5,313951753.5
527718548.7,261963444.5,391303478.9
540767813,256241779.5,399455199
565235208.7,275476134.7,408377986.7
937477188.7,493926351.1,710809563.6
1120474583,609968324,873879204.3
1246920843,668824506.4,957264997
1656873901,929936593.3,1285658235
978578.8912,231371.5207,545403.3713
1008756.002,261435.2025,556728.4638
1418366.799,337807.8454,734356.5167
884960.6577,175886.3751,580010.0779
2132101.826,592339.7915,901213.6702
934134.4643,178393.8966,430005.2742
1477385.005,356836.2356,527109.477
3340045.589,953275.5289,1814441.485
1976915.729,424132.6644,1068601.871
3479438.553,858185.5991,1577714.338
10214418.16,3618733.677,6714192.12
6379627.541,1770123.034,3367832.348
6942357.623,1940818.683,3416337.905
10115380.97,2874981.774,5389479.713
15887511.81,5332469.303,8732165.452
19476649.02,7555709.961,12637171.1
38373010.64,15613511.09,25817060.73
13854864.27,4382219.956,8530391.562
34162258.01,12082701.82,21213362.47
28375783.24,9461818.747,19393936.59
48555102.59,17223020.13,30083850.01
103206557.9,45269795.44,72742516.95
61005465.68,21689028.53,37124324.13
90756729.33,36387265.71,57566138.42
115677069.4,45290962.96,77399401.31
153897673.2,63208908.97,103466665.5
157213034.9,60613993.28,104755793.1
208072468.9,86037347.25,140895284.7
326957128.9,150351284.4,236147001.9
311478189.5,135786681.2,219507342.9
420839948.4,196566619,307995070.9
500971201.9,238978515.6,365657642.1
565371632.7,291603406.1,419888055.6
822013075.1,427922527.3,622398426.9
750716528.1,374220145.1,560489848
1090429268,591705901.2,852493788
1191996136,638495542.7,894914025.9
1508249733,824592462.1,1145145338
719676.9005,147393.3682,352805.2167
3254978.063,901500.4504,1748765.288
1249362.433,240918.8,676234.4203
3152191.687,991056.665,1754286.537
3890255.647,1087661.537,2338910.545
3466290.826,864834.3385,1950839.643
3782841.334,984065.236,1842508.14
3706564.139,967699.495,1653565.454
14776980.32,5978289.912,8554728.363
7141874.321,1926609.731,4121826.257
9926546.385,3025314.391,6109971.244
11396820.75,3141822.39,7040330.35
14817164.37,4199456.452,8645223.434
26555866.71,8785876.579,17222726.28
40558792.28,18186867.34,27493934.98
36358016.58,12452495.43,19520167.25
31895865.57,11479902.82,22948575.27
73244614.16,28297027.25,47388691.83
74029326.68,33383257.43,50255176.31
68968186.26,24511936.32,45402798.57
65641556.45,24191329.71,41945079.72
112312466.8,44460671.43,74861712.63
129685300.7,52550216.99,88314827.93
200365228.1,86171001.08,139725511.9
206166247.7,90633576.57,147945983.4
171571281.6,68017404.95,117395492.2
306723283.2,135608252,211773688.1
328562245,142102620.1,222127984.5
407567135.6,182349936.4,296081549
473635074.1,221217911.4,342640524.9
597332242.8,287645483.9,435787917.5
656558956.1,320480178.7,483236509.9
696532287.8,338398766,505971911.4
1015095533,525455841.5,777840348.1
1336331078,708329417.3,1028809605
1552078417,855574196.6,1186349514
3176052.153,882017.3347,1721326.271
3748471.466,936374.2029,1712522.382
3859541.312,1069463.113,2191574.004
8554418.952,2873814.62,5390252.574
5838091.863,1568459.664,3303399.342
5837209.99,1528437.85,3118013.386
12862768.32,4289867.433,8497887.914
13017435.82,3856979.128,7565918.773
14528011.12,4266095.121,8190169.256
22871438.3,7562249.557,13073798.41
19943850.39,6330603.749,11815902.1
34302811.37,11524282.99,21129834.95
29415685.35,10144218.78,18074124
32502375.42,10649437.2,19523223.85
54862262.6,18919153.37,35568487.78
53974311.85,18514087.05,34878619
111822076,49317431.25,78084109.87
90292048.55,34337097.08,56066917.05
108063692.6,41305023.09,70661124.97
120976793,46668743.56,80590865.86
223592564.5,98748640.97,159531499.8
197000207.3,82770325.02,137078084.3
197146989.9,79022569.86,132661247.2
317339131.4,139651880.6,218374148.7
427106788.5,204729284.7,314688210.1
450876481,222470574.9,342804911.5
507118823.4,240840859.3,373759759
621275822.7,306392042.4,455653227.6
575358297.4,275925758.6,423096093.6
788001451,402061569.2,588728967.2
1128387147,596034168.5,866039421.1
1428913628,807380215.8,1128247543
1490177062,816089316.8,1161307714
3080154.76,818736.8881,1718520.397
6607526.857,1767743.974,3667268.163
9687560.396,2916277.961,6036033.282
9101134.842,2339584.569,5002136.627
13804602.21,4440876.92,9564991.728
20392857.22,6386301.003,12774231.81
25785746.58,8507268.424,17626462.57
34401201.39,11605470.52,22450196.25
27614009.01,8432307.019,17096148.98
53445680.34,19758890.05,37444116.17
39784371.95,14120489.97,24867592.7
65362327.82,24530319.65,40356380.66
59077530.39,20890784.99,37136429.51
80012618.47,28216952.85,50199329.74
113482297.6,43186391.98,73052710.98
114567354.8,43396233.67,72686264.35
230799192.5,111313157.5,167495718.5
182396593.7,76939984.59,125440812.4
201431380.7,83070586.71,133920353.3
380178455.7,180333322.7,280379127.8
384607008.9,184671901.1,283926664.5
406275737.8,187405990.2,287091216.8
520902110,249966426.1,383533250.8
679336691.5,344563531.7,512255024.5
844414822.5,421898026.8,621643523.4
891904106.5,443171087.1,661721759.7
920472790.6,482832804.8,701281885.9
940695436.6,477327594.7,703724855.7
1465370676,802320410.7,1135953551
1689366316,978696840.2,1354549835
2423631587,1442120814,1948178948
27511111.1,9691894.739,18485958.27
13783343.52,3799597.064,7403582.74
21566459.99,6610422.961,12130816.12
29348581.66,9892842.042,18526327.89
33662250.51,12266039.27,21388974.56
46962768.02,17242974.98,31298739.56
38596052.6,13460606.79,23771192.77
64711111.69,25076437.3,41321493.88
99916751.12,40985108.66,67202379.32
94065834.2,36512106.99,61561171.99
98272545.5,37241778.07,62967614.45
129245648.1,49530021.56,82952230.68
143574459.4,57004768.7,98914558.18
198051621.3,81396241.61,135516080.3
241941708.1,102366941.1,157516253.4
330806770.5,149476404,239781277.3
357472565.6,162460534.2,261474748.3
438078468.3,216696321.2,320460139.5
538358292.6,252047375.9,390474990.8
513371473.2,241531959,375834992.6
585843849.8,282144540,430279293.3
672927149,322756800.3,495088224.8
825035711.4,405110352.2,618529087.9
1191942163,622969905.6,904615805
1066194600,538129027,801245896.2
1537181155,882153771.4,1203935584
1668465899,937374237.5,1293015543
52574704.87,19337791.72,32030789.07
44118046.99,14031142.44,28051915.29
80668645.45,30761262.8,52749072.64
77608950.36,28493490.3,48242427.53
134992328.3,57598140.53,96435413.49
159313902,67741007.26,112646810
140133979,58369335.91,98440621.56
172694231.1,74341850.58,127297111.1
186082503.1,78916638.24,131531740.5
220559542.4,92603413.63,150898074.8
278010896.8,121672412.8,193750602.1
337602525.6,158203889.5,246156212.1
374199416,163895478.3,261299859.3
321626938.2,143682662.5,228308956.2
556320086.6,270273483.1,412294706
745094957.4,361885862.1,548851770.5
888741735.1,459604384.5,687289068.1
940552238,494432219.9,698008379.6
989858344.2,507657098.4,740100836.6
1050179009,533150772.9,794053538.9
1489950760,827696884.9,1151853848
1917720797,1133366627,1549297577
2463847689,1519478539,2039232367
140423143.9,58364282.36,93802456.26
158686685.7,66819431.15,107258568.1
144809814.6,59406323.1,98117940.17
218913189.5,94472569.71,151676001.8
349400893.1,157939863.2,256011794.4
339095182.5,150639940.4,246793209.9
510050118.6,253849100,382144623.4
477354824.7,222635500.3,341372902.7
524588941.9,247625753.5,381016377.5
579056690.9,282423132.1,434300426.7
705557365.2,353240032.9,530544531.7
753615232,373455854.8,553517829.7
850092155.6,421159175.5,634093999.8
1029241318,531343494.8,777270543.9
1172394191,607392283.2,880367063.6
1192723532,654513342.7,929191706.6
1784695272,1010885470,1411432894
1963838763,1121403111,1557481884
424525325.2,198067335.2,310063340.4
536015714.9,264684978,400461261.5
623454631.3,301733140.8,474977806.4
740870229.5,383323707.1,559923772.3
644201972.4,304049227.7,465123742.7
814226346.4,401386156.5,614978143.2
1138758793,609797919.1,883176173.7
1121254993,601102627.7,860217069.9
1434911581,781743710.1,1132904447
1421546434,780970935.8,1101745938
1548923672,847748503.8,1197324616
2056468242,1186939688,1644953802
1105059066,598352482,850501245.8
1462682110,809245105.2,1149815191
1505437133,828029513.3,1181200244
2023788757,1177023893,1620663741
2036935218,1175136245,1613396215
2641239248,1596230098,2138091536
69696.20145,8912.2032,27601.00596
221530.546,45156.03949,129338.972
398771.5669,83543.5664,183987.3926
43085.05257,6158.741057,20737.79169
287761.7649,71342.07487,82045.03132
130026.5747,24829.32464,54931.51118
176401.247,28239.6878,89907.35978
248321.0064,46201.99247,181157.1301
384086.4382,84633.19791,204945.6978
513016.0362,118254.2035,264518.9975
431613.8657,79901.73164,244048.3354
555698.6784,109471.0932,317466.6217
241904.1833,38902.76208,132250.8629
577377.8845,108942.7581,353533.5526
1905832.537,562666.7271,1057962.395
979971.4539,198556.9952,531944.3557
1064443.69,221289.4166,608412.7687
832117.9442,172675.5112,429759.1184
1900855.642,435432.3586,955295.1659
5692674.036,1941125.792,3724226.001
1654090.743,345133.4045,913874.7633
4387000.063,1105581.336,2359349.468
7048404.849,2068462.135,4224123.204
3532168.749,861048.4513,2126185.893
2833540.958,646010.3008,1594256.587
10372905.05,3146034.101,6900855.141
4983014.752,1157619.93,3005741.733
12468962.22,3687181.593,8329789.61
10990123.28,2837267.465,6484756.428
13735190.18,4033296.467,8500220.963
23560147.63,7406255.8,14372249.74
26247869.45,8734036.499,17037395.13
17117334.48,4758853.728,10459338.53
20779524.87,6398727.257,12992273.26
51742925.45,20241053.88,33702379.59
25933447.11,7812001.145,17717939.49
41997007.93,13871758.01,27676516.39
36429437.63,11586633.53,23651975.62
84910104.41,32749020.02,63249382.74
47638466.35,15971792.83,34159688.35
65090279.74,23595488.53,43299862
84466304.61,31650803.61,64515679
92417284.71,35069870.52,69433678.9
83867158.66,32334457.4,58908051.8
52330507.73,17612123.03,37501793.84
72364903.33,29392512.46,52642224.8
109356.6312,16673.83718,37943.27586
106662.1473,15650.08682,49818.84947
103505.8173,15371.93537,40383.69906
268384.7504,48591.78344,144979.1184
98539.80228,14950.32952,59119.19636
174667.5635,28408.69446,78383.75496
985992.4571,226093.733,657699.2388
507817.1997,94299.47708,330070.8158
190583.091,28741.58337,97295.38687
187660.3021,30013.79112,100859.9574
773918.7258,165647.6417,395597.5018
925255.2228,206428.9496,512366.6727
895547.4189,192570.8041,520571.3942
1462850.793,412424.8758,662853.2685
1709018.835,387234.459,1036068.582
1079699.639,215021.6506,698863.5011
3009288.376,817303.2487,2216331.347
3130608.509,784904.5786,1950676.913
1539805.835,325011.5584,839350.3812
3018352.051,739668.1666,1983499.469
3038894.399,720331.6323,1802267.814
8965480.399,2659985.513,5007997.985
10058677.24,2964023.021,5755771.002
10471720.11,2858898.894,6765951.913
4204814.078,960463.0688,2308660.126
10309007.38,2766446.817,6552579.4
18853276.51,6026138.771,12195975.8
15652148.5,4711910.173,10215860.37
17032419.34,5322431.649,11259443.55
25872351.78,8215395.644,17140520.21
16034441.4,4505084.402,10041777.3
34843227.56,12263821.37,25510178.9
43838699.18,14970549.95,29495872.35
45361504.16,14676122.61,30024195.37
42778156.11,14278609.62,28920529.56
73348186.57,26849976.15,52295840.95
64436632.78,23687032.69,44653976.98
56580708.51,19352243.23,39198947.17
44314698.95,13909620.11,28692003.79
68478523.62,25161322.24,48933377.45
65714892.38,24486092.39,46308843.15
56170227.05,19719238.98,40078826.51
127122479.3,50735553.76,91424582.54
83654272.15,29833810.86,62490270.89
195170.1287,30933.1,104883.7038
780387.1059,226894.6427,316919.3117
207638.8164,36759.49657,80008.3009
924784.0338,256376.4806,662161.5689
840996.5136,188306.4742,538956.0251
536703.9191,100582.5885,232504.5528
493569.3766,89522.29797,279297.5891
858504.6435,166379.9884,476642.9223
896119.4351,184711.1561,491072.4386
766754.1149,163512.6306,442736.668
1975784.333,495630.929,1026041.159
822492.0048,149495.8176,465755.8181
2723330.527,651166.8228,1847711.396
4843726.501,1440050.575,2538145.071
2358941.546,563772.3427,1075278.358
1773165.474,405811.4068,1083131.529
5526653.98,1771823.832,3311910.242
2765063.1,606137.8716,1742788.82
7504180.166,2222697.876,4700173.868
6571659.665,1757035.211,4039397.589
10590675.23,2780357.847,6417376.478
4972905.223,1235385.832,2737872.953
8068903.501,2280573.255,4379569.524
15313977.66,5090323.287,10412647.23
11246061.24,3124280.787,6492803.865
17969650.67,5199033.475,11926568.13
35145218.07,11888667.94,24844123.61
45278246.63,16854377.38,33059876.33
51636770.27,18755539.22,35832439.51
40624236.94,14787907.9,28173759.21
62707393.88,23816950.38,43246942.39
70346827.32,26842892,52596809.85
66046117.02,23009482.14,45798854.86
72903830.58,27073146.8,51239080.98
70446483.36,24389118.23,46572985.09
77449353.98,26595966.87,51070258.93
60206989.65,22863521.61,42462598.09
131679111.4,53457491.39,95240450.46
89696117.47,32506422.51,62377907.19
112187850.4,43384205.69,79159253.94
74314750.68,26895218.22,51877342.89
79223826.54,28839581.77,58376125.45
441569.3389,95674.41893,258702.6903
416266.7308,78949.18793,273844.8957
586832.898,118589.8431,268228.9415
1118584.946,268332.7058,501635.6302
581047.3007,107316.7253,296361.5684
417490.8088,70171.67685,269603.8173
505441.8156,86850.54499,273922.6524
1210709.793,243746.6395,741387.0077
911866.0514,176039.8274,501560.2985
2905764.537,684321.8598,1700654.742
1483975.428,321219.3961,801320.0224
9821448.239,4386954.656,8189585.432
5386032.674,1608719.718,3318527.145
2676603.553,597878.8135,1405264.533
1522201.158,293919.8729,874311.6568
2716114.577,625209.343,1432811.72
5458292.347,1377387.477,2711915.021
14687929.25,4857433.317,10720335.59
8517183.816,2470492.124,5974023.198
13743566.9,4015046.21,8260426.29
13500327.02,3635925.393,8665657.272
17856122.85,5364601.699,12475401.66
22577587.12,7307853.591,14650274.64
31803622.89,10859774.94,21276077.32
32623643.14,10263971.91,21281885.07
36307393.96,11958956.84,24735167.99
35183916.32,12180354.49,24109918.68
45386782.93,15030380.29,28982437.84
64983375.68,24598412.42,43737789.14
78203400.64,32580264.12,55417552.28
70552930.78,24773587.17,47873728.93
65533194.77,22458228.24,43814976.75
78170904.38,27833802.1,54323487.96
89964186.51,33511773.79,60994480.44
93092705.78,34861996.97,64235410.4
143298169,61676422.7,105329895.4
135005040.8,56388456.14,98381996.3
113112523.5,42335953.01,78785087.68
107029956.5,41193262.69,77305265.03
109815761.7,43080626.32,78416692.67
3253775.559,1006648.244,2048165.894
1008879.256,202083.7892,533576.2914
1698749.102,373743.3722,844722.9934
1420759.286,309726.2839,798613.5365
990613.9527,197580.8631,480081.3364
2327569.408,590213.9454,1088569.818
2950513.518,755929.9669,1671535.114
4108061.42,1097250.368,2584830.957
2456038.692,556974.2066,1388278.157
3356951.924,781794.4379,1789012.719
5594739.145,1566307.104,3919496.279
11248584.16,4460280.454,8145871.525
8639692.298,2539137.132,5651752.308
12653871.09,4252038.959,9271491.355
8018028.724,2310060.72,5060726.724
5961308.773,1465653.082,3309734.182
11257468.09,3272216.363,6761035.103
14547058.52,4234637.057,9041430.489
21019878.38,6666884.295,14003185.93
36205402.36,13378854.14,23972563.13
28360957.05,8914508.634,18919487.18
40880222.52,14391023.22,27198093.1
43719775.42,15352099.01,28205257.53
34407496.84,11537660.88,21399679.79
44536816.63,14421872.03,28140358.69
59430631.65,19269391.59,38800026.56
75568106.87,28341097,54532777.28
76680474.5,27402178.55,51625172.85
122326256.1,48471423.3,85925690.15
98835649.95,40372421.49,67812779.64
110690573.5,44138111.27,82782976.44
138191724.1,58131339.7,99923459.47
123517444.2,49896715.69,84975941.65
108424321.6,39893788.61,75664351.33
128800037.4,48192006.65,92413254.74
112537122.6,42291474.71,81739235.05
162033478.5,67730618.81,115595074.7
128603324,52697647.63,91733756.9
3867459.14,1095888.019,2742642.012
2636271.149,731442.1809,1729282.205
