Lat,Long,Existing,Ordinance ,Algorithm
34.02645,-118.39677,1364180.787,1149966.256,1378556.641
34.17566,-118.39678,2993820.533,2620595.24,2928916.536
34.17298,-118.39681,817389.7299,525713.2131,793013.1967
34.1626,-118.39684,1551501.855,1325434.162,1545732.51
34.16351,-118.39685,739632.8186,570433.7214,616590.7057
34.16275,-118.39685,672436.0894,414487.0243,679408.0897
34.14658,-118.39686,1837789.432,1554519.601,1816452.855
34.19258,-118.39687,772602.8965,591908.7961,567489.3947
34.02981,-118.3969,589272.6536,342007.3504,596255.7352
34.17369,-118.39692,1460896.938,1233366.018,1455035.931
34.17315,-118.39692,350818.443,245455.3871,218237.9874
34.15957,-118.39694,1021678.71,564366.7691,672117.2101
34.17763,-118.39695,653127.014,446924.7918,634538.1436
33.9618,-118.39695,451063.7737,281468.219,445734.9408
34.16092,-118.39696,632204.7377,496451.2926,569662.2045
34.17747,-118.39697,342411.0896,237967.2193,211154.935
34.17342,-118.39697,581512.1466,448238.1836,519656.582
34.17819,-118.39698,1620370.205,1025066.393,1595225.19
34.02682,-118.39701,962808.6879,656378.699,663443.2777
34.21189,-118.39702,569146.1273,436677.4626,507553.369
34.21105,-118.39703,1003896.984,657306.8906,717221.226
34.17025,-118.39703,1487568.42,1273475.648,1501751.127
34.1452,-118.39706,407148.0836,269404.3569,396901.1321
34.21161,-118.39711,335722.8241,206824.251,313721.997
34.02764,-118.39714,583726.3733,337395.3536,590703.3565
34.1469,-118.39721,1837050.002,1553612.125,1815697.028
34.02778,-118.39728,536068.1437,406135.7602,475361.6646
34.02465,-118.39729,576282.4527,331247.6398,583249.902
34.14703,-118.39731,679996.9476,543137.7073,605716.5051
34.02615,-118.39731,580011.3583,334321.1945,586983.7768
34.15067,-118.39739,808778.1169,636593.0559,684086.7966
34.15096,-118.39742,1652716.537,1430402.582,1647103.182
34.167,-118.39745,608066.0433,473327.6189,545772.2345
34.02812,-118.39745,1223971.592,1057285.247,1080288.552
34.0246,-118.39745,575659.6246,330735.4516,582626.2059
34.0257,-118.39749,530563.9863,401107.4085,470030.9031
34.0274,-118.3975,534847.1506,405018.9944,474178.4971
33.96839,-118.39753,802262.658,503339.6324,565367.3945
34.02587,-118.39763,531176.7852,401666.477,470624.0308
34.02488,-118.39765,775882.9649,595452.4604,566872.1748
33.96885,-118.39777,245524.8426,156787.6956,188147.5935
34.0311,-118.39778,322020.5094,195540.4661,300256.66
34.0261,-118.39779,1362881.857,1148681.899,1377258.68
34.16685,-118.39781,368732.5067,261651.6951,233623.3128
34.16919,-118.39787,601784.0194,467359.2886,539578.3371
34.02518,-118.39787,626632.0888,466576.4924,509439.1429
34.02975,-118.39789,2911501.533,2525410.205,2843852.644
34.02626,-118.39792,630411.0386,469965.2886,512959.6052
34.03162,-118.39796,594176.0368,346107.2589,601163.7958
34.17175,-118.39797,1469083.563,1157416.16,1474755.422
34.02715,-118.39808,611846.2974,411455.9473,593585.7546
34.02539,-118.3981,578148.636,332784.3307,585118.6207
34.02652,-118.39811,631165.8576,470642.874,513663.3148
34.16823,-118.39818,656131.9976,399773.7163,663121.3029
34.02731,-118.39823,2895503.898,2507108.179,2827354.247
34.02566,-118.39825,607366.2907,407658.2561,589146.4841
34.17243,-118.39834,358044.7183,251949.1486,224395.9428
34.02508,-118.39837,1600249.577,1278474.666,1522427.235
34.02589,-118.39842,531176.7852,401666.477,470624.0308
34.16806,-118.39844,726274.1304,557882.3646,603720.4163
34.16793,-118.39846,610339.7021,475492.7674,548016.376
34.16716,-118.39846,1491388.943,1186207.477,1496887.237
34.16686,-118.39846,1532032.887,1305502.231,1526240.058
34.02701,-118.39847,1398240.145,1069382.115,1404406.7
34.19421,-118.39848,603624.9904,404494.485,585439.9739
34.16514,-118.39854,375405.1266,267768.9983,239457.2334
34.02539,-118.39857,486138.7839,159994.5461,311593.5431
34.02712,-118.39858,780757.448,600737.9476,572151.5075
34.02497,-118.39858,771942.4651,476513.7356,746469.5769
34.02723,-118.39868,534847.1506,405018.9944,474178.4971
34.02735,-118.39876,1369366.067,1155096.619,1383737.832
34.16887,-118.39877,3260269.696,2682661.152,3226436.104
34.02619,-118.3988,473599.4954,209911.1964,210574.9315
34.02747,-118.39886,535457.8017,405577.4245,474770.1851
34.16454,-118.39888,1071078.783,771355.9677,778574.0213
34.16925,-118.39889,1485140.212,1178086.672,1490688.021
34.16519,-118.39892,3288524.478,2722121.844,3255561.58
34.16785,-118.39893,709559.1253,496809.375,690657.2231
34.1656,-118.39893,854295.8513,683427.815,655212.5701
34.02609,-118.39897,531789.2789,402225.4567,471216.9549
34.02763,-118.39899,321904.8317,220002.6726,194241.664
34.02489,-118.39902,576904.8977,331759.8496,583873.2034
34.16454,-118.39909,3120560.76,2770643.964,3060458.405
34.19424,-118.39912,626632.0888,466576.4924,509439.1429
34.025,-118.39912,312252.3142,187634.0498,290683.8191
34.02669,-118.39913,1365478.674,1151249.908,1379853.536
34.02599,-118.39916,774118.6199,478794.9609,748691.7974
34.02513,-118.39921,529337.4754,399989.008,468844.0396
34.02828,-118.39923,636440.434,475384.2293,518585.5924
34.02442,-118.39923,624360.8635,464542.5554,507325.369
34.15793,-118.39931,1530255.478,1237727.506,1535429.735
34.02455,-118.39931,3080315.742,2442550.377,3041527.361
34.02656,-118.39936,610354.1297,410189.9209,592107.0434
34.02363,-118.39936,1592774.962,1270245.039,1548872.834
34.19425,-118.39941,1601311.797,1279646.255,1523529.009
34.16455,-118.39942,1721365.454,1141327.195,1697808.554
34.16967,-118.3995,1054465.018,753026.9119,760236.6809
34.02636,-118.3995,630411.0386,469965.2886,512959.6052
34.02547,-118.3995,529950.8829,400548.2519,469437.5725
34.16513,-118.39951,725557.9968,511248.9081,706595.6294
34.17024,-118.39955,1524076.542,1310600.797,1538163.543
34.16606,-118.39956,623860.5636,488423.7016,561387.8505
34.02577,-118.39956,313385.0419,188545.0426,291792.762
34.16768,-118.39958,666854.1079,409421.2101,673832.8645
34.16457,-118.3996,1560559.391,1334735.173,1554801.684
34.02373,-118.39963,1345796.335,1118891.151,1339883.053
34.02802,-118.39986,491281.0053,163267.8016,316274.2998
34.02864,-118.39989,617059.5768,415887.9228,598752.8943
34.0285,-118.39993,1375824.153,1161493.597,1390190.331
34.02568,-118.39993,318877.2195,217386.1466,191787.7498
34.19361,-118.39999,321148.9573,219348.5696,193627.9833
34.16892,-118.39999,366589.7422,233081.6607,344212.4955
34.16752,-118.40001,1499974.056,1197436.179,1505403.172
34.16694,-118.40001,623301.3631,487887.0161,560833.9402
34.16636,-118.40001,2095101.784,1530779.327,1731467.116
34.16558,-118.40001,748688.252,578984.025,625346.1871
34.16582,-118.40002,747994.1462,578327.4301,624674.1817
34.17258,-118.40005,836886.8614,547878.8626,813069.3668
34.15037,-118.40011,3385372.044,2861541.915,3355603.637
34.02556,-118.40019,628144.6365,467932.1807,510847.7068
34.02851,-118.4002,323414.5055,221310.7981,195469.4061
34.02802,-118.40023,317150.3048,191584.2454,295481.0974
34.02609,-118.40026,965923.0101,618574.1896,677752.0722
34.03111,-118.40031,545185.8248,414498.9656,484208.398
34.02717,-118.40033,534847.1506,405018.9944,474178.4971
34.16597,-118.40036,856249.3666,570570.8793,833041.794
34.16461,-118.40039,3309193.286,2751322.175,3276884.38
34.16505,-118.4005,733824.5869,518761.6984,714835.8521
34.03165,-118.4005,323140.3707,196454.184,301355.533
34.17256,-118.40052,657267.8032,400790.5392,664256.1422
34.16887,-118.40053,1548232.635,1335314.193,1562246.547
34.16461,-118.40054,383724.7055,275461.0767,246810.6125
34.17213,-118.40057,845295.9178,672995.9221,644684.9908
34.19324,-118.40059,1094210.718,646314.3439,606088.615
34.16768,-118.40059,745909.3565,576356.5133,622656.6622
34.02385,-118.40059,310739.781,186419.9833,289203.51
34.19284,-118.4006,589272.6536,342007.3504,596255.7352
34.02501,-118.40061,605870.6324,406392.6337,587664.6496
34.02364,-118.40062,573788.8452,329199.0251,580752.7545
34.17017,-118.40063,1537790.4,1311388.1,1532004.299
34.19429,-118.40065,490815.3864,162969.5891,315849.2142
34.16926,-118.40065,1749062.086,1447915.413,1678018.14
34.16735,-118.40065,1072963.379,773451.756,780670.3681
34.16558,-118.40065,681279.1349,422573.637,688238.6573
34.15731,-118.40066,707684.1348,447174.9093,714593.4192
34.16752,-118.40067,747299.6281,577670.6461,624001.9254
34.16605,-118.40068,680179.6939,421564.1292,687140.8861
34.16461,-118.40069,737252.4665,521887.416,718253.7712
34.16715,-118.40071,373905.1374,239477.8509,351470.5194
34.16892,-118.40076,1551645.708,1338815.66,1565648.664
34.16813,-118.40076,745909.3565,576356.5133,622656.6622
34.05506,-118.40077,840706.608,667711.4163,639357.4462
34.19296,-118.40088,590500.8589,343032.3132,597485.1749
34.02688,-118.40088,1364066.327,1136879.79,1358156.581
34.03167,-118.40091,594787.1862,346619.7501,601775.4812
34.17172,-118.401,664047.2623,406885.1478,671029.089
34.02665,-118.401,631920.3511,471320.3992,514366.8945
34.02711,-118.4011,316022.4351,190672.0882,294375.9268
34.16901,-118.40112,371824.2192,237651.5601,349404.6805
34.02403,-118.40113,623603.1507,463864.4725,506620.5342
34.02844,-118.40125,586811.5427,339957.4906,593792.0241
34.26938,-118.40129,2238319.554,1760649.266,2055668.146
34.027,-118.40134,489883.034,162373.5465,314998.7757
34.16824,-118.40135,374597.1318,240086.3808,352157.7177
34.17134,-118.40137,368339.6525,234605.5751,345947.5731
34.17113,-118.40137,1542377.592,1316082.693,1536596.981
34.17072,-118.40137,719321.5919,505604.614,700381.3137
34.17022,-118.40137,1552781.303,1339981.198,1566780.579
34.16998,-118.40137,1553915.851,1341145.926,1567911.433
34.16967,-118.40137,745213.6037,575699.1658,621983.6564
34.19995,-118.40139,305806.7519,182479.2975,296003.9241
34.1676,-118.40139,680729.6267,422068.9316,687689.9879
34.16621,-118.40139,685113.7995,426103.819,692067.2341
34.17049,-118.4014,671323.0787,413474.5539,678296.4953
34.16732,-118.4014,733824.5869,518761.6984,714835.8521
34.17094,-118.40141,1544664.92,1318425.28,1538887.091
34.02468,-118.40143,605122.3715,405759.8784,586923.3467
34.02439,-118.40143,1553528.169,952987.1639,1527534.056
34.0208,-118.40143,566271.5242,323055.7805,573223.7093
33.98636,-118.40143,1159472.834,951532.8174,1173728.257
34.02323,-118.40146,1343169.81,1116310.662,1337256.167
34.16712,-118.40147,1575273.599,1363121.501,1589196.418
34.16538,-118.40148,386812.7828,278334.6704,249562.6867
34.16681,-118.4015,3312394.911,2755871.245,3280188.622
34.16661,-118.40155,384756.0012,276419.63,247728.328
34.0203,-118.40155,1376372.732,1043179.4,1382675.364
34.02831,-118.40158,1371834.163,1144548.647,1365926.464
34.02602,-118.4016,629655.8949,469287.6439,512255.7667
34.02342,-118.4016,315458.1869,214442.3841,191186.5018
34.1689,-118.40162,560541.245,211978.8223,382387.577
34.15038,-118.40162,401917.3681,264600.4225,379375.8333
34.1797,-118.40167,706324.7626,539276.0019,584602.0321
34.02869,-118.40173,781117.1701,486180.782,755842.8221
34.15793,-118.40177,666341.7112,529674.4103,603692.217
34.0282,-118.40179,323414.5055,221310.7981,195469.4061
34.02365,-118.40183,1208105.928,1040503.807,1063583.104
34.02068,-118.40186,305426.2099,182176.5077,295627.0881
34.02551,-118.4019,318877.2195,217386.1466,191787.7498
34.15793,-118.40193,1817455.565,1529685.267,1750413.569
34.02386,-118.40194,602126.469,403229.2544,583955.5842
34.02648,-118.40195,533624.9235,403901.8545,472994.4986
34.17942,-118.40198,3050565.803,2687231.797,2987722.827
34.16941,-118.40198,857123.6665,571612.1311,833944.9479
34.02523,-118.40202,776970.905,596630.1298,568048.1641
34.02577,-118.40207,629655.8949,469287.6439,512255.7667
34.02401,-118.40211,1193829.304,551871.1536,912848.3066
33.98409,-118.40215,841158.7787,500364.9611,560053.8489
33.98409,-118.40215,259953.1407,168283.466,200871.1213
34.02186,-118.40218,2859450.168,2466087.583,2790210.022
34.05458,-118.40221,1514752.165,1301093.161,1528865.295
34.17019,-118.40222,751460.5466,581608.5009,628031.6878
34.02683,-118.40222,1364066.327,1136879.79,1358156.581
34.1718,-118.40226,1503595.972,1202198.579,1508995.501
34.02418,-118.40226,1389760.482,1059169.58,1395980.709
34.02837,-118.4023,318276.6945,192496.7234,296585.1112
34.17048,-118.40234,1566326.817,1353904.405,1580280.863
34.17072,-118.40235,628876.9487,493245.4037,566360.2111
34.02561,-118.40236,1361581.885,1147396.838,1375959.655
34.16522,-118.40237,751542.1833,534983.5418,732508.1089
34.1726,-118.40239,2142453.759,1525732.252,1851887.574
34.16602,-118.4024,384537.7475,248895.0305,362041.4752
34.02572,-118.40246,608860.7919,408924.0212,590627.2843
34.02634,-118.40251,1361468.747,1134318.06,1355558.389
34.02584,-118.40253,314139.3916,189152.5746,292531.4367
34.02202,-118.40254,948374.2468,641808.8872,692042.5102
34.16709,-118.40255,767272.13,596638.3722,643393.468
33.98563,-118.40255,494859.147,315585.7208,489300.5727
34.02481,-118.40257,1213432.345,1046128.138,1069183.246
34.02228,-118.40257,1343272.964,1129332.621,1357661.73
34.03105,-118.40259,2099330.902,1245371.929,1848316.696
34.16626,-118.4026,869124.7492,586054.823,846353.7663
34.16651,-118.40262,1786693.47,1492578.901,1717778.381
34.02595,-118.40264,320013.857,218367.3757,192707.7113
34.02512,-118.40266,963664.7944,616313.5417,675440.9721
34.02656,-118.40271,776284.0427,481072.1359,750903.6912
34.02607,-118.40272,320013.857,218367.3757,192707.7113
34.16458,-118.40273,388936.6448,252833.2689,366422.3995
34.16525,-118.40275,650811.3817,514483.4429,588174.8487
34.18853,-118.40277,338653.3899,209267.0204,316607.4733
34.18853,-118.40277,1272812.93,1109491.52,1132184.715
34.18853,-118.40277,503799.402,233115.4926,233818.8985
34.1885,-118.40277,620094.315,368133.4563,627095.6871
34.1885,-118.40277,1272812.93,1109491.52,1132184.715
34.1885,-118.40277,1442521.535,1214906.252,1436647.388
34.1885,-118.40277,1964626.867,1211516.76,1295831.61
34.03038,-118.40277,1582389.595,983663.5284,1556742.925
33.98547,-118.40278,483598.0278,258649.5806,490315.8368
34.02619,-118.4028,1361468.747,1134318.06,1355558.389
34.02235,-118.40283,1203638.184,1035793.564,1058892.127
34.02479,-118.40284,577526.9589,332272.0801,584496.1098
34.01962,-118.40291,303902.5273,180965.8648,294118.3998
34.15737,-118.40292,796233.7245,624440.5667,671731.5512
34.03048,-118.40293,1410322.23,1084048.788,1416410.308
34.02547,-118.40294,1394403.407,1064753.109,1400594.389
34.16525,-118.40295,388936.6448,252833.2689,366422.3995
34.16458,-118.40295,702910.8326,442676.5269,709830.6418
34.02692,-118.40296,316022.4351,190672.0882,294375.9268
34.02276,-118.40297,467470.3026,205372.8053,227236.1364
34.03059,-118.40302,2071248.313,1382849.136,1734754.839
33.98529,-118.40306,1429636.501,1096688.203,1402412.142
34.031,-118.40307,2924126.827,2539898.387,2856880.549
34.02653,-118.40307,968922.4382,621584.1351,680827.9049
34.02187,-118.40307,2047247.742,1338993.262,1684851.843
34.01996,-118.40308,304664.6707,181571.082,294873.0119
34.03071,-118.40311,2922557.006,2538094.797,2855260.31
34.0252,-118.40313,1360280.869,1146111.073,1374659.566
34.16633,-118.40315,650270.2478,513956.4411,587635.2429
34.02664,-118.40316,611846.2974,411455.9473,593585.7546
34.0238,-118.40316,1348418.736,1121468.987,1342505.851
34.02283,-118.40316,1347213.452,1133214.979,1361600.222
34.022,-118.40319,3067031.959,2425528.467,3027915.94
34.02295,-118.40325,768108.2766,472511.958,760155.6076
34.19279,-118.40326,1419043.314,1204512.948,1433358.023
34.02212,-118.40328,617530.0848,458438.0869,521529.7793
34.01908,-118.40328,561861.3805,319474.4449,568805.9507
34.02687,-118.40333,1089899.177,640746.5472,600583.4384
34.1921,-118.40337,610537.2922,359941.6468,617535.8174
34.19195,-118.40337,646560.2411,441225.065,628017.951
34.1918,-118.40337,511398.5853,176507.7278,334881.4581
34.19165,-118.40337,1430279.86,1215757.483,1444577.168
34.1915,-118.40337,802966.5005,509736.0929,778211.1264
34.19135,-118.40337,1428895.896,1201263.639,1423013.185
34.01919,-118.40337,2840972.64,2445184.258,2771193.814
34.19238,-118.40338,803812.0937,626054.8632,597488.4654
34.19224,-118.40338,2087734.554,1414130.369,1761039.752
34.02604,-118.40339,1365478.674,1151249.908,1379853.536
34.0247,-118.40343,485669.0855,159697.7609,311167.5071
34.02236,-118.40343,308845.5679,184903.3942,299013.7028
34.02416,-118.40344,1553528.169,952987.1639,1527534.056
34.19279,-118.40346,559624.89,427829.3623,498259.8857
34.02615,-118.40348,631165.8576,470642.874,513663.3148
34.02565,-118.4035,1358867.022,1131753.624,1352956.087
34.0233,-118.40352,525650.6786,396631.7552,454280.9918
34.16791,-118.40355,391581.6756,282792.0535,253836.9419
34.0287,-118.40358,539723.6756,409483.7518,478906.1281
34.02146,-118.40359,2857782.922,2464198.153,2788493.612
34.02341,-118.40361,622086.7731,462508.1571,525832.569
34.01871,-118.40361,513284.1059,385420.6455,442444.9191
34.01952,-118.40362,474764.2652,152909.3533,290420.8246
34.1795,-118.40363,1519274.242,1292484.635,1513467.151
34.1663,-118.40363,702378.3376,442176.1136,709299.2813
34.02258,-118.40363,314696.5641,213788.2254,190570.2795
34.19279,-118.40366,560819.6842,428937.1568,499424.8868
34.02158,-118.40368,1200944.819,1032957.254,1056066.982
34.01882,-118.4037,1190075.593,1021535.851,1044687.225
33.99769,-118.40371,1199601.521,989805.9772,1213924
34.02356,-118.40372,769755.5471,474228.4974,744237.0057
34.02454,-118.40373,576904.8977,331759.8496,583873.2034
34.0265,-118.40374,632674.5184,471997.8631,515070.3435
34.02602,-118.40376,1365478.674,1151249.908,1379853.536
34.02169,-118.40377,521335.7774,392711.2531,450146.1847
34.02663,-118.40382,1220475.286,1053579.776,1076600.85
33.98474,-118.40383,398936.2381,158299.9739,227612.4009
34.19239,-118.40384,563800.8926,431704.4506,502333.2745
34.19225,-118.40384,648752.1464,443125.1373,630194.0717
34.1921,-118.40384,1263813.329,1099808.932,1122568.1
34.19195,-118.40384,565585.6392,433363.2968,504075.4627
34.1918,-118.40384,672159.3904,507790.7656,552141.7958
34.19165,-118.40384,341306.9736,236989.1466,210231.2017
34.1915,-118.40384,336089.7827,207129.558,314083.2019
34.19135,-118.40384,2037911.703,1428212.198,1638949.086
34.16506,-118.40388,1538538.501,1248941.988,1543640.026
34.02293,-118.40388,572539.751,328174.8637,579501.8217
34.16565,-118.40389,657812.1726,521315.3855,595162.3988
34.16458,-118.40392,1624362.164,1413991.6,1638094.384
34.02851,-118.40394,975623.102,628338.4969,687724.7792
34.15038,-118.40396,3218109.473,2889291.161,3162212.242
