Lat,Long,SDS,Existing,Ordinance ,Algorithm
34.08667,-118.3313,1.08225,681978.7885,472226.1349,663210.4012
33.98391,-118.3313,0.921,540878.1736,391240.8445,449943.5329
34.09172,-118.33131,1.10475,1485769.502,1178902.528,1491312.357
34.09002,-118.33131,1.0785,699847.2895,533269.8608,578420.5078
33.98259,-118.33131,0.91875,1198195.787,976032.2538,1192319.661
33.98228,-118.33131,0.918,1901248.261,1215131.338,1563569.101
34.08935,-118.33132,1.0785,699847.2895,533269.8608,578420.5078
34.0892,-118.33132,1.07925,3032504.596,2665928.913,2968990.305
34.08877,-118.33132,1.07925,827533.447,652671.3783,624214.8172
33.98646,-118.33133,0.9255,272181.2061,156384.1388,262766.439
33.9674,-118.33135,0.8925,259953.1407,168283.466,200871.1213
34.10624,-118.33136,1.3065,943563.8206,682550.0754,939511.6707
34.0961,-118.33141,1.173,882767.4119,717049.283,689240.2135
34.0946,-118.33141,1.14975,1094363.46,755423.8263,816145.7452
34.09184,-118.33152,1.107,1058758.206,715774.9294,776350.6843
34.05015,-118.33155,1.083,640634.4924,386020.3109,647633.4034
34.08952,-118.33158,1.07925,3218599.724,2625388.261,3183529.806
34.00261,-118.33164,0.95625,489475.3227,364053.4456,419781.8315
34.10423,-118.33169,1.30575,1929205.183,1669423.45,1910081.807
34.08584,-118.33174,1.08225,1031967.996,728617.4037,735806.6515
34.08515,-118.33174,1.083,1467114.267,1154900.126,1472801.028
34.08487,-118.33174,1.083,351334.5012,219958.0347,329116.114
34.08459,-118.33174,1.083,1485029.277,1257717.068,1479188.309
34.03291,-118.33174,1.03725,492086.9327,223946.9541,224635.2068
34.08863,-118.33176,1.08,824163.5138,533338.6481,799975.0307
34.08808,-118.33176,1.08075,531652.9371,190567.4272,354100.5801
34.08794,-118.33176,1.08075,517882.2875,244432.7668,245153.9631
34.08794,-118.33176,1.08075,517882.2875,244432.7668,245153.9631
34.08767,-118.33176,1.08075,1485178.204,1271054.415,1499366.559
34.08933,-118.33177,1.08,517447.7701,244078.7016,244799.3565
34.09599,-118.33178,1.173,2125614.555,1589705.027,1783478.791
34.08975,-118.33178,1.07925,355163.776,249353.8464,221933.1297
34.08947,-118.33178,1.08,3219825.644,2627057.979,3184791.303
34.10549,-118.3318,1.30575,899303.2617,726311.8637,800975.5936
34.09663,-118.33184,1.1835,666341.7112,529674.4103,603692.217
34.10622,-118.33185,1.30575,899303.2617,726311.8637,800975.5936
34.09172,-118.33185,1.10625,1058111.869,715067.9629,775638.9093
34.09729,-118.33187,1.194,721797.2887,460609.6847,728671.7158
34.10454,-118.33191,1.305,747261.0545,610946.6412,655934.2357
33.98407,-118.33191,0.921,1108622.851,937175.511,960470.3763
33.98341,-118.33191,0.92025,2681818.621,2268350.171,2607948.712
33.98325,-118.33191,0.9195,269042.6769,154016.305,259670.4645
33.98161,-118.33192,0.91725,864070.9702,559982.0357,608433.9045
34.04013,-118.33195,1.056,570921.8467,438332.7469,509289.0576
33.9804,-118.33201,0.915,515071.8567,331659.0987,497918.4553
34.0396,-118.33219,1.0545,337555.7976,208350.9023,315526.538
34.00875,-118.33228,0.97275,594582.4698,438069.6035,499941.0104
34.11137,-118.33234,1.30575,943243.2776,682106.1698,939187.933
34.0937,-118.33235,1.13925,735196.9107,520012.3203,716204.1198
34.09318,-118.33235,1.131,676871.1844,418533.3107,683837.1987
34.10375,-118.33237,1.30425,1200354.358,923707.3866,1016759.774
33.97868,-118.33237,0.912,1185382.18,963835.4713,1179514.809
34.08696,-118.33239,1.0815,590832.3765,457003.1353,528803.3841
34.0868,-118.33239,1.0815,350616.1317,219347.1381,328406.5332
34.08625,-118.33239,1.0815,639474.4187,384999.7763,646473.7806
34.08612,-118.33239,1.0815,590832.3765,457003.1353,528803.3841
34.085,-118.33239,1.0815,1482634.978,1255295.569,1476791.88
34.08975,-118.3324,1.08075,1035680.851,690805.4342,751164.2548
34.08961,-118.3324,1.08075,638893.7581,384489.4271,645893.3317
34.08598,-118.3324,1.0815,639474.4187,384999.7763,646473.7806
34.08584,-118.3324,1.0815,3222271.137,2630391.482,3187307.907
34.08808,-118.33243,1.0815,1235848.885,623067.593,979516.5391
34.08808,-118.33243,1.0815,681264.3208,471594.4766,662499.8859
34.0873,-118.33243,1.0815,356245.6332,250327.4437,222856.7575
34.08954,-118.33244,1.08075,1485178.204,1271054.415,1499366.559
34.10639,-118.33246,1.30425,746791.9199,610464.9244,655452.74
34.1062,-118.33246,1.30425,746791.9199,610464.9244,655452.74
34.10591,-118.33246,1.30425,448163.2625,308352.8544,439887.813
34.10577,-118.33246,1.30425,946071.8978,795512.2286,816651.1231
34.10606,-118.33249,1.30425,2194134.772,1735590.797,2031862.776
34.10505,-118.33252,1.30425,1793307.089,1580132.083,1788007.368
34.09479,-118.33254,1.1565,695417.1677,435660.2798,702352.2137
34.03184,-118.33255,1.03425,504166.9621,171667.4304,328138.2293
33.98308,-118.33259,0.9195,710533.9521,526742.6884,502648.5979
34.03791,-118.3326,1.05,650941.0765,445025.0542,632367.4755
33.9839,-118.33273,0.921,459512.5257,337569.2201,391494.761
33.98115,-118.33274,0.91575,455006.0008,333625.0718,387262.9672
33.97878,-118.33274,0.912,411288.9879,166304.4525,185649.0903
33.97994,-118.33275,0.9135,533003.223,384473.3531,442674.7419
33.97928,-118.33275,0.91275,411799.9404,166639.9509,186008.2826
33.98043,-118.33277,0.91425,1896694.904,1208664.622,1557605.455
34.04004,-118.33282,1.05525,337921.845,208656.2653,315886.9996
33.97422,-118.33283,0.90375,1085216.486,913324.9005,936607.9272
34.09318,-118.33285,1.1325,856249.3666,570570.8793,833041.794
34.09366,-118.33287,1.14,735882.487,520637.4645,716887.704
34.03573,-118.33291,1.044,800425.5529,506957.2207,775606.4486
34.10577,-118.33299,1.30275,1199408.802,922524.1482,1015627.922
34.09674,-118.33303,1.1895,1647603.513,1438254.817,1661234.045
34.0263,-118.33304,1.01925,1383539.31,1169146.37,1397898.098
34.03565,-118.33306,1.04325,799915.4316,506400.6075,775083.6407
34.09406,-118.33307,1.1475,387154.8251,278653.5723,249868.2702
34.11102,-118.33322,1.3035,1792406.252,1579157.441,1787104.15
34.09957,-118.33333,1.236,1710476.456,1504480.385,1723794.522
33.98488,-118.33336,0.9225,432301.8387,128254.1984,254092.9141
33.98455,-118.33336,0.92175,1208104.6,997954.7972,1222438.556
33.97746,-118.33338,0.909,423089.6805,123259.9096,246483.1381
33.97713,-118.33338,0.90825,527478.9521,379741.1816,437585.3317
33.97763,-118.33343,0.90975,496300.8617,268175.9068,503067.393
33.97911,-118.33344,0.912,498296.7207,269684.715,505070.4828
34.01479,-118.33354,0.9885,564383.7071,321520.6966,571332.6994
34.09959,-118.33359,1.2375,1709436.802,1490243.868,1703936.152
34.09608,-118.33359,1.18125,794904.1984,623156.4997,670424.9474
34.01714,-118.33362,0.9945,307707.1683,183993.9951,297886.0652
34.01696,-118.33362,0.99375,307327.3922,183690.9575,297509.9103
34.01678,-118.33362,0.99375,312789.6206,212152.8938,189030.404
34.0166,-118.33362,0.993,568155.9596,324591.1778,575111.2323
34.01642,-118.33362,0.99225,567528.191,324079.3453,574482.4462
34.01569,-118.33362,0.99075,311261.1238,210844.7298,187799.2372
34.01532,-118.33362,0.98925,590851.9066,393746.0378,572790.9688
34.10416,-118.33373,1.30125,873804.0082,651498.5097,867602.3443
34.01497,-118.33373,0.9885,304664.6707,181571.082,294873.0119
34.01555,-118.33375,0.99,305426.2099,182176.5077,295627.0881
34.01627,-118.33376,0.99225,567528.191,324079.3453,574482.4462
34.01591,-118.33378,0.99075,566271.5242,323055.7805,573223.7093
34.01519,-118.33383,0.98925,1327324.263,1100772.57,1321409.227
34.01701,-118.33392,0.99375,1335265.526,1108553.378,1329351.019
34.017,-118.33392,0.99375,1339323.146,1125444.073,1353713.709
34.017,-118.33392,0.99375,616008.6922,457081.0496,520094.3321
34.01699,-118.33392,0.99375,616008.6922,457081.0496,520094.3321
34.01611,-118.33392,0.9915,566900.0457,323567.5459,573853.2717
34.0082,-118.33392,0.9705,1293840.328,1068105.419,1287926.782
34.01806,-118.33393,0.99675,308845.5679,184903.3942,299013.7028
33.98506,-118.33402,0.9225,275846.784,181187.4118,160043.3819
33.98397,-118.33402,0.92025,1297667.877,952301.5289,1304398.886
34.04381,-118.33411,1.0635,1457386.645,1242986.163,1471635.129
34.04381,-118.33411,1.0635,576818.9615,443841.4361,515058.7475
34.04381,-118.33411,1.0635,347540.8289,242527.5751,215466.281
34.04381,-118.33411,1.0635,576818.9615,443841.4361,515058.7475
34.04381,-118.33411,1.0635,1449655.827,1132772.938,1455471.763
34.04381,-118.33411,1.0635,685342.032,519882.5796,564624.3761
33.98424,-118.33416,0.921,459512.5257,337569.2201,391494.761
33.98109,-118.33416,0.915,454361.3467,333061.7042,386658.1006
34.09945,-118.33417,1.2375,821576.6583,600731.2856,815326.111
33.97711,-118.33417,0.90825,268317.9414,175043.4083,154331.7475
33.98125,-118.33419,0.91575,1138099.81,472715.2516,822127.4336
33.98026,-118.33419,0.9135,1743687.879,962872.2292,1057196.16
33.97913,-118.3342,0.912,1189638.061,980274.9506,1203945.879
33.97696,-118.3342,0.90825,1182493.046,973451.5482,1196789.543
33.98273,-118.33421,0.918,415368.0571,168992.6649,188526.1008
34.09474,-118.33424,1.16175,755592.8262,538715.2816,736550.5248
34.00874,-118.33437,0.97125,593043.2599,436711.0647,498497.7445
34.09398,-118.3344,1.1505,1591869.26,1380262.751,1605731.295
34.10362,-118.33442,1.29975,872610.2806,650321.1252,866407.0109
34.09453,-118.33442,1.1595,3338436.159,2793136.9,3307077.837
34.04009,-118.33456,1.05375,810882.2859,633926.5281,605383.1083
34.11146,-118.33462,1.3005,1791468.301,1591099.346,1804301.754
34.10536,-118.33463,1.29975,894550.4943,721511.3434,796150.755
33.97812,-118.33469,0.90975,1185353.865,976182.4423,1199654.976
34.09641,-118.33471,1.191,1403053.018,1253003.416,1274258.658
34.03404,-118.33472,1.038,335018.2953,231441.8843,204998.4041
33.98372,-118.33479,0.9195,519721.5343,335385.6668,502503.8612
34.04492,-118.33484,1.06575,348635.1261,243503.8682,216390.1939
33.98687,-118.33485,0.9255,1114632.364,943326.8209,966620.9888
33.98583,-118.33485,0.92325,508234.2706,277246.0812,515042.3278
33.98569,-118.33485,0.92325,271005.0501,155495.4465,261606.1018
34.08682,-118.33494,1.08075,531652.9371,190567.4272,354100.5801
33.98673,-118.33497,0.92475,277031.8375,182159.6304,160948.4221
34.10545,-118.33526,1.29825,445786.6695,306032.4281,435652.8096
34.04648,-118.33531,1.0695,691162.314,525243.9,570152.4167
33.98549,-118.3354,0.9225,275846.784,181187.4118,160043.3819
33.98733,-118.33558,0.9255,1215164.19,1004730.625,1229506.95
34.04011,-118.33589,1.05225,616522.6237,365062.3467,623523.2287
34.03422,-118.33589,1.03725,1251344.036,1086440.735,1109284.645
34.0341,-118.33595,1.03725,638498.0904,434257.1948,620015.9014
33.98601,-118.33596,0.92325,461440.599,339259.8192,393307.1124
34.09315,-118.33597,1.14225,3143054.22,2797747.215,3083880.736
34.09547,-118.33598,1.17975,793572.9514,621871.5223,669117.2036
34.09492,-118.33598,1.17075,567412.4871,286936.3708,287715.7486
34.09465,-118.33598,1.167,879499.8913,713141.4734,685277.4656
34.09588,-118.33599,1.1865,3212512.203,2882403.591,3156361.015
34.09575,-118.33599,1.185,1818988.341,1531548.643,1752042.878
34.09411,-118.33664,1.16025,1793140.867,1500310.683,1724608.309
34.09575,-118.33665,1.18725,399281.2573,262193.0149,376742.1487
34.09561,-118.33665,1.185,398289.1612,261289.3443,375751.3774
34.09448,-118.33666,1.16625,781514.5614,610266.4224,657296.7888
34.04398,-118.33682,1.06125,683153.2448,517869.9828,562548.1599
34.04244,-118.33691,1.0575,1444140.445,1125848.071,1449996.103
34.10357,-118.33702,1.2945,890368.6434,717295.882,791910.3041
34.04248,-118.33707,1.0575,809498.0326,516928.121,784910.6025
34.09383,-118.33713,1.15725,385895.0551,250107.551,363392.7665
34.09369,-118.33713,1.155,694339.8345,434656.1579,701276.9418
34.04348,-118.33717,1.05975,1447444.78,1219845.163,1441573.975
34.09565,-118.33731,1.188,800873.4929,628927.5752,676295.6391
34.04352,-118.33732,1.05975,681692.1922,516527.6325,561163.0624
34.04315,-118.33732,1.059,1450044.641,1235596.769,1464307.305
34.04115,-118.33739,1.05375,1437581.469,1209955.557,1431704.101
34.04357,-118.33748,1.05975,1447444.78,1219845.163,1441573.975
34.04387,-118.33749,1.0605,1452496.207,1238062.968,1466754.215
34.09996,-118.33762,1.26075,1171954.516,888643.8595,981315.4901
34.04605,-118.33766,1.06575,1451706.495,1135355.593,1457507.53
34.10356,-118.33768,1.293,889169.8538,716088.9051,790695.5454
34.04168,-118.33773,1.0545,3176933.409,2569168.163,3140682.321
34.0932,-118.33774,1.14825,1741077.233,1165146.734,1717874.983
34.08542,-118.33774,1.0725,632479.1048,378872.1833,639480.3943
34.04071,-118.33777,1.05225,674364.7651,509808.6984,554226.3687
34.09538,-118.33778,1.185,798224.7839,626364.9516,673689.3122
34.0866,-118.33778,1.0785,699847.2895,533269.8608,578420.5078
34.04033,-118.33778,1.0515,2065194.081,955886.4976,1434411.734
34.1003,-118.33779,1.2675,439037.8843,328481.7519,325873.087
34.10348,-118.33787,1.29225,1483132.329,1344691.414,1342084.183
34.04273,-118.338,1.05675,517647.3258,180765.2154,340758.1499
34.04013,-118.33806,1.05,672159.3904,507790.7656,552141.7958
34.04663,-118.33824,1.0665,3008334.998,2637558.304,2943944.802
34.04153,-118.33866,1.05075,1436485.422,1221978.12,1450772.407
34.04197,-118.33878,1.0515,673630.0045,509136.1665,553531.691
34.04453,-118.33883,1.059,1450044.641,1235596.769,1464307.305
34.10539,-118.33902,1.29,1776032.315,1561477.231,1770687.805
34.0446,-118.3393,1.056,1441288.095,1213669.681,1435413.132
34.0434,-118.33934,1.05225,1435105.129,1207475.807,1429226.197
34.04609,-118.33943,1.0605,1448672.963,1221078.044,1442803.011
34.09519,-118.33947,1.188,399611.5255,262494.1316,377072.0259
34.09478,-118.33947,1.18125,772978.4635,554830.2514,753909.8864
34.09548,-118.33948,1.19325,805492.1002,633403.2174,680845.5788
34.09534,-118.33948,1.19025,1648648.229,1439348.193,1662274.016
34.04344,-118.3395,1.0515,500669.7976,230644.2345,231343.622
34.04617,-118.33958,1.059,814370.2258,637828.9003,609299.8269
34.04478,-118.3396,1.0545,676566.8537,511825.6092,556309.3131
34.09722,-118.33965,1.22325,809485.9709,589192.7373,803230.3214
34.0084,-118.33966,0.96825,3011814.417,2355716.846,2971389.395
34.04617,-118.33974,1.05825,344980.6764,240248.2523,213310.522
34.00871,-118.33976,0.969,570406.6117,376711.6792,552561.4537
34.00908,-118.33984,0.96975,1296614.949,1083589.68,1311011.881
34.00784,-118.33985,0.96675,498292.9113,371933.5005,428155.991
34.10432,-118.33987,1.2885,1480414.378,1341531.927,1338917.814
34.04621,-118.3399,1.0575,344614.168,239922.4917,213002.567
34.04427,-118.33997,1.05075,651670.0557,445658.3211,633091.3364
34.00923,-118.33997,0.9705,3016545.858,2361640.433,2976229.704
34.03326,-118.34004,1.01625,617803.1385,416521.1612,599489.9858
34.04626,-118.34005,1.05675,808999.4308,516376.5972,784398.9701
34.04135,-118.34009,1.04175,664045.1662,500383.3095,544484.7832
34.09409,-118.34012,1.1715,397985.4896,288815.4066,259623.1584
34.0934,-118.34012,1.1595,875366.0313,708216.2027,680285.864
34.10342,-118.34015,1.28775,1613091.927,1354029.354,1617476.388
34.00836,-118.34018,0.96825,925723.9919,579023.0593,640172.9839
34.04238,-118.3402,1.04475,332780.6518,204382.2821,310827.0728
34.0463,-118.34021,1.056,1013049.298,666849.6632,726908.6563
34.00963,-118.34028,0.97125,923392.1107,616987.6903,666778.0598
34.03977,-118.34035,1.0365,555432.7771,423948.2356,494175.0596
34.08639,-118.34039,1.07625,1293605.2,1131972.912,1154497.995
34.04447,-118.34042,1.05,672159.3904,507790.7656,552141.7958
34.0086,-118.34052,0.96825,589961.4601,433993.9054,495609.8609
34.09402,-118.3406,1.17225,3190838.848,2855827.784,3133719.145
34.04248,-118.34069,1.044,1654658.46,1339162.92,1579021.694
34.0088,-118.34074,0.969,1170683.234,1001255.766,1024468.018
34.0949,-118.34076,1.188,405301.3805,295750.1152,266299.4804
34.09284,-118.34076,1.15275,644293.2218,508145.8002,581679.9064
34.09299,-118.34079,1.155,390563.3485,281838.2301,252921.7578
34.00952,-118.34079,0.9705,464152.5574,146487.4685,281146.2857
34.09456,-118.34081,1.182,1637100.454,1427275.619,1650777.857
34.09694,-118.34082,1.22325,831475.5313,658752.5151,732665.304
34.0968,-118.34082,1.221,1690613.767,1483464.577,1704036.488
34.04255,-118.34083,1.044,645097.3268,439958.2757,626565.7036
34.00931,-118.34092,0.96975,1355218.175,1018237.612,1361645.272
34.0057,-118.34095,0.96075,739748.4967,443589.4601,731621.1129
34.00523,-118.34116,0.95925,738578.1625,442420.8984,730444.2715
34.09285,-118.34128,1.15425,1597349.258,1385935.574,1611190.405
34.10334,-118.34129,1.2855,781731.9819,519991.6285,788395.5082
34.09411,-118.34129,1.17675,583834.6271,230500.244,405979.0751
34.09393,-118.34129,1.173,398654.9765,289447.6342,260231.1817
34.0823,-118.34129,1.0455,667738.8477,503751.9265,547967.8517
34.05937,-118.34131,1.06725,2104881.091,1447748.381,1788885.968
34.0065,-118.34137,0.96225,2785467.224,2382868.443,2714151.145
34.00504,-118.34149,0.9585,538896.5928,301094.1613,545792.6738
34.01015,-118.34151,0.972,502681.9059,375870.431,432332.6579
34.00683,-118.34153,0.963,495149.7677,369120.0613,425168.3298
34.09888,-118.34158,1.26075,1739509.105,1522277.893,1734075.74
34.09348,-118.34162,1.167,1615788.031,1405069.624,1629555.901
34.04364,-118.34162,1.04475,1655648.639,1340280.411,1580054.702
34.04532,-118.34172,1.04775,669950.7458,505771.8339,550055.6161
34.0433,-118.34175,1.04325,1420158.867,1192536.062,1414271.192
34.00933,-118.34176,0.96975,571167.1427,377341.5794,553313.5775
34.00507,-118.34182,0.9585,1272079.297,1046996.245,1266169.945
34.04537,-118.3419,1.047,669213.8071,505098.6387,549359.8696
34.03933,-118.34191,1.03575,554832.5976,423393.3097,493590.591
34.09559,-118.34193,1.20525,3397424.093,2879375.926,3368077.14
34.08652,-118.34194,1.0785,1234433.239,620470.3275,977180.1795
34.0828,-118.34194,1.0485,334620.8613,205908.4067,312637.4981
34.08249,-118.34194,1.04625,647291.2057,441858.4382,628743.6253
34.10033,-118.34196,1.284,859973.682,637906.86,853754.8184
34.09385,-118.34199,1.1745,1388606.526,1236756.917,1258218.971
34.04482,-118.342,1.0455,667738.8477,503751.9265,547967.8517
34.09953,-118.34201,1.275,929716.7453,663615.9298,925529.9517
34.0832,-118.34205,1.0515,673630.0045,509136.1665,553531.691
34.10004,-118.34211,1.284,733983.4027,597361.3585,660333.9089
34.10247,-118.34213,1.284,445723.3148,335118.3334,332498.2829
34.04545,-118.34219,1.04625,647291.2057,441858.4382,628743.6253
34.10008,-118.34225,1.284,1238196.5,865295.7014,896393.5019
34.10669,-118.34226,1.28325,780332.6056,518560.5256,787002.2295
34.00498,-118.34226,0.9585,294672.1806,196797.0207,174614.542
34.08043,-118.34242,1.02825,981353.0692,675348.3831,682455.0114
34.08652,-118.34243,1.07925,1029262.925,725713.4668,732899.5503
34.08556,-118.34243,1.071,1469538.69,1255240.212,1483762.138
34.0823,-118.34243,1.044,804321.3022,626620.0796,598055.0664
34.01444,-118.34244,0.9825,604559.2903,446898.7567,509310.5878
34.09449,-118.34245,1.188,405301.3805,295750.1152,266299.4804
34.09381,-118.34246,1.17525,1624244.985,1400643.38,1618581.955
34.04299,-118.34247,1.04175,3154525.736,2539348.07,3117661.517
34.04553,-118.3425,1.04475,1426543.847,1212016.055,1440847.124
34.10011,-118.34251,1.28325,439783.495,300206.6753,429621.7571
34.01291,-118.34252,0.978,299317.1774,177339.1725,289579.6799
34.04358,-118.34253,1.04175,559624.89,427829.3623,498259.8857
34.06925,-118.34262,1.0455,1427790.241,1213263.949,1442091.547
