,NumStory,SeismicWeight,peakstrength,drift@peakstrength,drift@80%peakstrength,drift@20%residualstrength,area
Building_T3-50x30-S3-GS_Variated6_3,1,121.0,1.3319043090909086,0.0116126,0.00753153,0.0594775,0.010410709279316083
Building_T3-50x30-S3-GS_Variated6_4,1,121.0,1.2743795603305783,0.0104414,0.00435135,0.0614324,0.00997026886583821
Building_T3-50x30-S3-GS_Variated6_5,1,121.0,1.2365651471074377,0.0125315,0.00347748,0.055018,0.012507667728875562
Building_T3-50x30-S3-GS_Variated7_1,1,115.0,1.1607691808695655,0.00787387,0.00365766,0.0437838,0.0067995279911656345
Building_T3-50x30-S3-GS_Variated7_2,1,115.0,1.4514110591304348,0.00830631,0.00571171,0.0485225,0.007851203148223138
Building_T3-50x30-S3-GS_Variated7_3,1,115.0,1.7017928226086956,0.00801802,0.00535135,0.049964,0.008923669980286389
Building_T3-50x30-S3-GS_Variated7_4,1,115.0,1.5201325878260872,0.00789189,0.00541441,0.0483784,0.007734347106685216
Building_T3-50x30-S3-GS_Variated7_5,1,115.0,1.6507666713043478,0.00803604,0.0046036,0.0390541,0.009147557880273783
Building_T3-50x30-S3-GS_Variated8_1,1,116.0,1.3309007034482758,0.00881081,0.00336036,0.0367027,0.009046230939974427
Building_T3-50x30-S3-GS_Variated8_2,1,116.0,1.4051285948275862,0.00884685,0.00606306,0.0449369,0.008139095149421245
Building_T3-50x30-S3-GS_Variated8_3,1,116.0,1.1269349413793102,0.0083964,0.00186486,0.0386667,0.00792429152329834
Building_T3-50x30-S3-GS_Variated8_4,1,116.0,1.302299498275862,0.00875676,0.00227027,0.0425315,0.009181538295954087
Building_T3-50x30-S3-GS_Variated8_5,1,116.0,1.072373874137931,0.00741441,0.00190991,0.036991,0.006513873487213195
Building_T3-50x30-S3-GS_Variated9_1,1,118.0,1.1407846271186441,0.013036,0.00588288,0.0596757,0.011077254544333092
Building_T3-50x30-S3-GS_Variated9_2,1,118.0,1.287196220338983,0.0122342,0.00744144,0.0567297,0.011017287518459788
Building_T3-50x30-S3-GS_Variated9_3,1,118.0,1.0733491694915256,0.0106216,0.00327027,0.0477928,0.00902088582791867
Building_T3-50x30-S3-GS_Variated9_4,1,118.0,1.1182705254237288,0.00557658,0.00269369,0.0523333,0.004327687788849462
Building_T3-50x30-S3-GS_Variated9_5,1,118.0,1.3036859322033896,0.010991,0.00527027,0.0531171,0.010696275763849624
Building_T3-50x30-S3-GS_Variated10_1,1,122.0,1.2482211459016392,0.0129279,0.00595495,0.0645856,0.012186592440484792
Building_T3-50x30-S3-GS_Variated10_2,1,122.0,1.2035132245901639,0.00956757,0.00324324,0.0518198,0.008979948826232018
Building_T3-50x30-S3-GS_Variated10_3,1,122.0,1.3680525475409837,0.0124234,0.00827928,0.052,0.011143382732157573
Building_T3-50x30-S3-GS_Variated10_4,1,122.0,1.476983632786885,0.0108649,0.00671171,0.0490541,0.010884982803851102
Building_T3-50x30-S3-GS_Variated10_5,1,122.0,1.3474743754098357,0.0119189,0.00725225,0.0646216,0.011310557187672085
Building_T3-80x30-S2-GS_Variated1_1,1,184.0,1.5859131891304348,0.00837838,0.00653153,0.0448739,0.007605565853308754
Building_T3-80x30-S2-GS_Variated1_2,1,184.0,1.6407612391304347,0.0122162,0.00883784,0.050027,0.012225655827218945
Building_T3-80x30-S2-GS_Variated1_3,1,184.0,1.3622243913043475,0.0116486,0.00372072,0.0583333,0.01249290231920367
Building_T3-80x30-S2-GS_Variated1_4,1,184.0,1.553828081521739,0.00953153,0.00653153,0.0574955,0.009516480769945868
Building_T3-80x30-S2-GS_Variated1_5,1,184.0,1.0820081945652174,0.00856757,0.00332432,0.0430901,0.0070734637210386215
Building_T3-80x30-S2-GS_Variated2_1,1,211.0,1.060696028436019,0.00951351,0.00273874,0.0372432,0.008112202762435239
Building_T3-80x30-S2-GS_Variated2_2,1,211.0,1.0292990748815167,0.00440541,0.00211712,0.049991,0.0031965583482051296
Building_T3-80x30-S2-GS_Variated2_3,1,211.0,1.03108563507109,0.0100811,0.00506306,0.0391351,0.007666483299348407
Building_T3-80x30-S2-GS_Variated2_4,1,211.0,1.228473222748815,0.00833333,0.00362162,0.0524775,0.0076579024827017166
Building_T3-80x30-S2-GS_Variated2_5,1,211.0,1.1821994786729857,0.00990991,0.00551351,0.050991,0.0084337850051112
Building_T3-80x30-S2-GS_Variated3_1,1,194.0,1.4376169381443296,0.0118108,0.00831532,0.0549369,0.01068001412951335
Building_T3-80x30-S2-GS_Variated3_2,1,194.0,1.1531744948453606,0.00905405,0.00472072,0.0532432,0.007596286474054413
Building_T3-80x30-S2-GS_Variated3_3,1,194.0,1.2672236546391753,0.0126306,0.00567568,0.0571802,0.012051750923149009
Building_T3-80x30-S2-GS_Variated3_4,1,194.0,1.141546587628866,0.010991,0.00586486,0.0476306,0.00901517712708946
Building_T3-80x30-S2-GS_Variated3_5,1,194.0,1.5931810154639177,0.00920721,0.00607207,0.0503063,0.0095147345672463
Building_T3-80x30-S2-GS_Variated4_1,1,206.0,0.9809498466019417,0.00491892,0.00232432,0.0540901,0.0034952101332480115
Building_T3-80x30-S2-GS_Variated4_2,1,206.0,1.5016605436893207,0.0103964,0.00695495,0.0648198,0.010060946804190793
Building_T3-80x30-S2-GS_Variated4_3,1,206.0,1.0613761932038834,0.00545946,0.00263063,0.0525135,0.004069040832757943
Building_T3-80x30-S2-GS_Variated4_4,1,206.0,1.1929426504854368,0.0102973,0.00540541,0.063,0.008893136874938933
Building_T3-80x30-S2-GS_Variated4_5,1,206.0,1.3823754466019418,0.012018,0.00774775,0.0462613,0.011289866608037172
Building_T3-80x30-S2-GS_Variated5_1,1,202.0,1.0574322673267325,0.00881081,0.00487387,0.0358288,0.006743608988418678
Building_T3-80x30-S2-GS_Variated5_2,1,202.0,1.3517871039603961,0.00825225,0.00554054,0.050045,0.007353154458377425
Building_T3-80x30-S2-GS_Variated5_3,1,202.0,1.5113994702970293,0.00898198,0.00544144,0.0425225,0.00935628876686765
Building_T3-80x30-S2-GS_Variated5_4,1,202.0,1.2872051386138614,0.00843243,0.0054955,0.0504505,0.00732820854611131
Building_T3-80x30-S2-GS_Variated5_5,1,202.0,1.5057859702970293,0.00963063,0.00571171,0.0484865,0.010157170593942902
Building_T3-80x30-S2-GS_Variated6_1,1,204.0,1.069057656862745,0.0119009,0.00281081,0.0482523,0.010547504881497503
Building_T3-80x30-S2-GS_Variated6_2,1,204.0,1.5170667254901964,0.00840541,0.00645045,0.0507928,0.00728887770755178
Building_T3-80x30-S2-GS_Variated6_3,1,204.0,0.9898398235294116,0.010009,0.00218018,0.058964,0.008386227878046819
Building_T3-80x30-S2-GS_Variated6_4,1,204.0,1.4747043382352942,0.0112342,0.00775676,0.0573063,0.010669027132993324
Building_T3-80x30-S2-GS_Variated6_5,1,204.0,1.1721741029411767,0.0112432,0.00632432,0.046982,0.009269208595894793
Building_T3-80x30-S2-GS_Variated7_1,1,199.0,1.1323001457286432,0.0088018,0.00309009,0.0439369,0.007701908279898294
Building_T3-80x30-S2-GS_Variated7_2,1,199.0,1.396093623115578,0.00910811,0.00607207,0.0346667,0.00853154077717726
Building_T3-80x30-S2-GS_Variated7_3,1,199.0,1.0891286949748746,0.00317117,0.00159459,0.0357748,0.0023137949033934673
Building_T3-80x30-S2-GS_Variated7_4,1,199.0,1.4105478100502513,0.0071982,0.00425225,0.0440721,0.0069670103991358425
Building_T3-80x30-S2-GS_Variated7_5,1,199.0,1.53483616080402,0.00856757,0.00521622,0.0391081,0.009027350032734072
Building_T3-80x30-S2-GS_Variated8_1,1,195.0,1.513521964102564,0.00982883,0.00711712,0.0372432,0.009176982626046024
Building_T3-80x30-S2-GS_Variated8_2,1,195.0,1.3340057025641023,0.00852252,0.00346847,0.0450991,0.008520901546444769
Building_T3-80x30-S2-GS_Variated8_3,1,195.0,1.5435959723076922,0.00818018,0.00381081,0.0485495,0.009379714202098386
Building_T3-80x30-S2-GS_Variated8_4,1,195.0,1.3711432051282053,0.00859459,0.00606306,0.041982,0.007405415455855102
Building_T3-80x30-S2-GS_Variated8_5,1,195.0,1.3082161794871792,0.00922523,0.00447748,0.0386306,0.009020819024660514
Building_T3-80x30-S2-GS_Variated9_1,1,194.0,1.1283072597938144,0.00777477,0.00307207,0.04,0.006746867753616881
Building_T3-80x30-S2-GS_Variated9_2,1,194.0,1.541283324742268,0.00899099,0.00433333,0.0403333,0.010070351096562753
Building_T3-80x30-S2-GS_Variated9_3,1,194.0,1.1314986288659796,0.00909009,0.00372072,0.0433333,0.007712140662824186
Building_T3-80x30-S2-GS_Variated9_4,1,194.0,1.5802393195876285,0.0102432,0.00743243,0.0509369,0.009874556942120973
Building_T3-80x30-S2-GS_Variated9_5,1,194.0,1.3269681340206188,0.0111171,0.00305405,0.0488649,0.01199959267649925
Building_T3-80x30-S2-GS_Variated10_1,1,203.0,1.23483160591133,0.0127928,0.00797297,0.0495766,0.010877183013123817
Building_T3-80x30-S2-GS_Variated10_2,1,203.0,1.5251185418719218,0.010027,0.00745946,0.0625586,0.009082677416668397
Building_T3-80x30-S2-GS_Variated10_3,1,203.0,1.2412057044334974,0.0128288,0.00777477,0.049955,0.010971068623625301
Building_T3-80x30-S2-GS_Variated10_4,1,203.0,1.1682285418719212,0.0117928,0.00676577,0.0487928,0.009686364880899427
Building_T3-80x30-S2-GS_Variated10_5,1,203.0,1.3072462463054186,0.00941441,0.00598198,0.0624775,0.008271241622270893
Building_T3-80x30-S3-GS_Variated1_1,1,208.0,1.448697759615385,0.00933333,0.00505405,0.0546937,0.009525186833919098
Building_T3-80x30-S3-GS_Variated1_2,1,208.0,1.4894869903846157,0.00800901,0.00578378,0.0556667,0.007355881548941576
Building_T3-80x30-S3-GS_Variated1_3,1,208.0,1.3133692067307687,0.00916216,0.00563964,0.0446126,0.008176105688111328
Building_T3-80x30-S3-GS_Variated1_4,1,208.0,1.2074775048076922,0.00834234,0.00587387,0.0453243,0.006373570331376502
Building_T3-80x30-S3-GS_Variated1_5,1,208.0,1.1400159278846151,0.00959459,0.00544144,0.0551892,0.007685616089448004
Building_T3-80x30-S3-GS_Variated2_1,1,187.0,1.1013570000000001,0.0110991,0.0044955,0.0513153,0.009286418519469411
Building_T3-80x30-S3-GS_Variated2_2,1,187.0,1.242450128342246,0.0128559,0.00344144,0.047982,0.013021215036054416
Building_T3-80x30-S3-GS_Variated2_3,1,187.0,1.148569780748663,0.0125405,0.00306306,0.056009,0.012013529441241344
Building_T3-80x30-S3-GS_Variated2_4,1,187.0,1.4154323903743313,0.0128018,0.0065045,0.0539279,0.013138260750879484
Building_T3-80x30-S3-GS_Variated2_5,1,187.0,1.389172,0.0117568,0.00756757,0.0591802,0.011011009192014094
Building_T3-80x30-S3-GS_Variated3_1,1,196.0,1.1568886734693877,0.00897297,0.00311712,0.0463604,0.008164664383165949
Building_T3-80x30-S3-GS_Variated3_2,1,196.0,1.5162904489795919,0.00883784,0.00648649,0.0364685,0.008080101903558946
Building_T3-80x30-S3-GS_Variated3_3,1,196.0,1.359698258163265,0.00772973,0.00472072,0.0369099,0.007183402981287019
Building_T3-80x30-S3-GS_Variated3_4,1,196.0,1.6161580500000003,0.00743243,0.00443243,0.0388829,0.008211664196628176
Building_T3-80x30-S3-GS_Variated3_5,1,196.0,1.2984132397959183,0.00909009,0.00618919,0.0384955,0.007618112321361729
Building_T3-80x30-S3-GS_Variated4_1,1,199.0,1.0227685276381908,0.0114685,0.00293694,0.0532072,0.009625929275967851
Building_T3-80x30-S3-GS_Variated4_2,1,199.0,1.045218364824121,0.00425225,0.00214414,0.0563243,0.0029877580197151424
Building_T3-80x30-S3-GS_Variated4_3,1,199.0,1.0551795879396986,0.00985586,0.0030991,0.0488559,0.008221210315063978
Building_T3-80x30-S3-GS_Variated4_4,1,199.0,1.0844706683417087,0.00893694,0.00425225,0.0560901,0.007226922174321343
Building_T3-80x30-S3-GS_Variated4_5,1,199.0,1.0665381155778897,0.0118108,0.00581081,0.0528649,0.009378954687596832
Building_T3-80x30-S3-GS_Variated5_1,1,181.0,1.3393617403314917,0.00896396,0.00387387,0.0422342,0.008867472532073931
Building_T3-80x30-S3-GS_Variated5_2,1,181.0,1.3051019944751383,0.00892793,0.00559459,0.0391532,0.008014401684186101
Building_T3-80x30-S3-GS_Variated5_3,1,181.0,1.7581057767955799,0.00735135,0.00491892,0.0382252,0.008355568716248447
Building_T3-80x30-S3-GS_Variated5_4,1,181.0,1.1875430486187843,0.00822523,0.00208108,0.046036,0.008029006949974774
Building_T3-80x30-S3-GS_Variated5_5,1,181.0,1.6402097734806633,0.00931532,0.00497297,0.0356757,0.010964859034565124
Building_T3-80x30-S3-GS_Variated6_1,1,198.0,1.4578308161616165,0.00723423,0.00332432,0.0397297,0.007701519120330621
Building_T3-80x30-S3-GS_Variated6_2,1,198.0,1.3863278636363636,0.00918919,0.00379279,0.0367027,0.009747193838676317
Building_T3-80x30-S3-GS_Variated6_3,1,198.0,1.4478057535353537,0.00707207,0.00444144,0.0342432,0.006800114464598231
Building_T3-80x30-S3-GS_Variated6_4,1,198.0,1.1783080858585862,0.00918919,0.00566667,0.0373874,0.0074670305316191215
Building_T3-80x30-S3-GS_Variated6_5,1,198.0,1.3061339545454544,0.00830631,0.00536937,0.0422523,0.007208875901045038
Building_T3-80x30-S3-GS_Variated7_1,1,209.0,1.4538238325358854,0.00955856,0.00584685,0.0395586,0.009640585273866898
Building_T3-80x30-S3-GS_Variated7_2,1,209.0,1.047255580861244,0.00395495,0.00200901,0.0366667,0.0027604754704306307
Building_T3-80x30-S3-GS_Variated7_3,1,209.0,1.4459220133971296,0.00672072,0.00422523,0.0411802,0.006314735162272872
Building_T3-80x30-S3-GS_Variated7_4,1,209.0,1.143928933971292,0.00647748,0.00446847,0.0341982,0.004745298223317982
Building_T3-80x30-S3-GS_Variated7_5,1,209.0,1.4271383062200957,0.00915315,0.00423423,0.0479369,0.009815288955035226
Building_T3-80x30-S3-GS_Variated8_1,1,192.0,1.26395121875,0.00861261,0.00268468,0.0513333,0.008602856861814726
Building_T3-80x30-S3-GS_Variated8_2,1,192.0,1.1829383406249998,0.00793694,0.00335135,0.0484775,0.0070370658687018885
Building_T3-80x30-S3-GS_Variated8_3,1,192.0,1.1739493020833331,0.00988288,0.0044955,0.0492973,0.008584098988887673
Building_T3-80x30-S3-GS_Variated8_4,1,192.0,1.3463943802083334,0.00993694,0.00595495,0.0409279,0.009427178702999693
Building_T3-80x30-S3-GS_Variated8_5,1,192.0,1.4793809916666667,0.0072973,0.00413514,0.0405495,0.007457469275066065
Building_T3-80x30-S3-GS_Variated9_1,1,193.0,1.5862616683937822,0.00973874,0.00659459,0.0613243,0.009840546600238064
Building_T3-80x30-S3-GS_Variated9_2,1,193.0,1.2000541554404145,0.0127387,0.00440541,0.0542523,0.011986997739754356
Building_T3-80x30-S3-GS_Variated9_3,1,193.0,1.43657803626943,0.0128468,0.00846847,0.0518919,0.012375634893963735
Building_T3-80x30-S3-GS_Variated9_4,1,193.0,1.612626352331606,0.00921622,0.0056036,0.0470901,0.010068991955982452
Building_T3-80x30-S3-GS_Variated9_5,1,193.0,1.47308196373057,0.00995495,0.00489189,0.0562703,0.010647424976542766
Building_T3-80x30-S3-GS_Variated10_1,1,182.0,1.1058030252747253,0.00843243,0.00200901,0.0532793,0.0077213457460919765
Building_T3-80x30-S3-GS_Variated10_2,1,182.0,1.297757236263736,0.0105766,0.00201802,0.0397838,0.0117277953329464
Building_T3-80x30-S3-GS_Variated10_3,1,182.0,1.2507507197802197,0.010982,0.00252252,0.0461802,0.011456094949822245
Building_T3-80x30-S3-GS_Variated10_4,1,182.0,1.1643179505494508,0.00993694,0.00422523,0.0408919,0.008842557656435282
Building_T3-80x30-S3-GS_Variated10_5,1,182.0,1.25754139010989,0.0100631,0.0044955,0.0520901,0.00946435445879036
Building_T3-50x30-S2-PS_Variated1_1,1,118.0,1.2620709084745763,0.0119099,0.00594595,0.0913784,0.011288525959318133
Building_T3-50x30-S2-PS_Variated1_2,1,118.0,1.0070838101694912,0.0093964,0.00632432,0.0840811,0.006207016453442356
Building_T3-50x30-S2-PS_Variated1_3,1,118.0,1.1595921847457624,0.0099009,0.00634234,0.0794775,0.007783524632779136
Building_T3-50x30-S2-PS_Variated1_4,1,118.0,0.9315718406779662,0.00981982,0.00430631,0.0777297,0.007072204105620304
Building_T3-50x30-S2-PS_Variated1_5,1,118.0,0.953812006779661,0.0117748,0.00744144,0.0887928,0.007791490654293272
Building_T3-50x30-S2-PS_Variated2_1,1,124.0,1.1012653306451614,0.00871171,0.00646847,0.0726036,0.005729277630943075
Building_T3-50x30-S2-PS_Variated2_2,1,124.0,0.871929364516129,0.0116216,0.00554054,0.0715405,0.007785731364389458
Building_T3-50x30-S2-PS_Variated2_3,1,124.0,1.154943801612903,0.0111892,0.00626126,0.0870811,0.009366770920402778
Building_T3-50x30-S2-PS_Variated2_4,1,124.0,1.2462975629032258,0.0117207,0.00721622,0.0894955,0.010108374549968949
Building_T3-50x30-S2-PS_Variated2_5,1,124.0,1.1174352596774193,0.00962162,0.00695495,0.0831802,0.006582383872091616
Building_T3-50x30-S2-PS_Variated3_1,1,124.0,0.7893122290322581,0.00789189,0.00514414,0.0635315,0.004182567335963991
Building_T3-50x30-S2-PS_Variated3_2,1,124.0,1.0617297306451612,0.00994595,0.00608108,0.0756486,0.007366919416186223
Building_T3-50x30-S2-PS_Variated3_3,1,124.0,0.861928258064516,0.00865766,0.00561261,0.0808559,0.005083387764847887
Building_T3-50x30-S2-PS_Variated3_4,1,124.0,1.0378827758064515,0.00866667,0.00415315,0.0793333,0.0067569627399377
Building_T3-50x30-S2-PS_Variated3_5,1,124.0,1.1938010806451613,0.00981982,0.00585586,0.0783514,0.008085504655338749
Building_T3-50x30-S2-PS_Variated4_1,1,107.0,0.9937930392523363,0.0109189,0.00355856,0.0889009,0.008592495734177322
Building_T3-50x30-S2-PS_Variated4_2,1,107.0,1.4144491719626169,0.0109189,0.00736937,0.0933874,0.010052776187754645
Building_T3-50x30-S2-PS_Variated4_3,1,107.0,1.4077319999999998,0.0120631,0.008,0.0992252,0.011126540305722427
Building_T3-50x30-S2-PS_Variated4_4,1,107.0,1.3187736878504672,0.0118378,0.00693694,0.0936396,0.011035357338795793
Building_T3-50x30-S2-PS_Variated4_5,1,107.0,1.2487686579439252,0.0104775,0.00687387,0.0790991,0.008853057534948276
Building_T3-50x30-S2-PS_Variated5_1,1,125.0,0,0,0,0,0
Building_T3-50x30-S2-PS_Variated5_2,1,125.0,0,0,0,0,0
Building_T3-50x30-S2-PS_Variated5_3,1,125.0,0.8856855136,0.010009,0.0051982,0.0759099,0.0065265580564594135
Building_T3-50x30-S2-PS_Variated5_4,1,125.0,1.1791864960000003,0.0134775,0.0074955,0.0946216,0.011539572211952835
Building_T3-50x30-S2-PS_Variated5_5,1,125.0,1.128212664,0.0134144,0.00882883,0.0921892,0.009968501674663698
Building_T3-50x30-S2-PS_Variated6_1,1,118.0,1.1664038999999997,0.00915315,0.00634234,0.0763423,0.006852317500263456
Building_T3-50x30-S2-PS_Variated6_2,1,118.0,1.011542013559322,0.00934234,0.00368468,0.0718829,0.007303923140344794
Building_T3-50x30-S2-PS_Variated6_3,1,118.0,1.145219186440678,0.0103514,0.0062973,0.0891802,0.00827231688234812
Building_T3-50x30-S2-PS_Variated6_4,1,118.0,1.220569905084746,0.0125225,0.00828829,0.0962342,0.010073443254187301
Building_T3-50x30-S2-PS_Variated6_5,1,118.0,0.9797704491525422,0.0121261,0.00345045,0.0963243,0.00967650043099174
Building_T3-50x30-S2-PS_Variated7_1,1,109.0,1.0208226862385321,0.0103784,0.00359459,0.0752523,0.00826646917258857
Building_T3-50x30-S2-PS_Variated7_2,1,109.0,0,0,0,0,0
Building_T3-50x30-S2-PS_Variated7_3,1,109.0,1.068592427522936,0.0125405,0.00469369,0.0727387,0.010641523471191277
Building_T3-50x30-S2-PS_Variated7_4,1,109.0,1.3112542862385321,0.0107748,0.00734234,0.094955,0.009164691360271959
Building_T3-50x30-S2-PS_Variated7_5,1,109.0,1.0019176366972478,0.0101081,0.00267568,0.0783784,0.007987679078102732
Building_T3-50x30-S2-PS_Variated8_1,1,122.0,1.1413905557377049,0.00958559,0.0049009,0.0749279,0.008159642802774238
Building_T3-50x30-S2-PS_Variated8_2,1,122.0,1.0315492459016393,0.00776577,0.00500901,0.0755405,0.005473853889558879
Building_T3-50x30-S2-PS_Variated8_3,1,122.0,1.073700580327869,0.00945946,0.00513514,0.0805135,0.00738473659603736
Building_T3-50x30-S2-PS_Variated8_4,1,122.0,0.9622629049180328,0.00906306,0.00484685,0.0771441,0.006332368486047928
Building_T3-50x30-S2-PS_Variated8_5,1,122.0,0.9376212311475408,0.00832432,0.00397297,0.057973,0.005839069417941727
Building_T3-50x30-S2-PS_Variated9_1,1,125.0,0,0,0,0,0
Building_T3-50x30-S2-PS_Variated9_2,1,125.0,1.0589189104,0.00726126,0.00477477,0.0648288,0.005116506345502901
Building_T3-50x30-S2-PS_Variated9_3,1,125.0,0.8237120336,0.00736937,0.00461261,0.0696847,0.004182184634603382
Building_T3-50x30-S2-PS_Variated9_4,1,125.0,0.9617621776,0.00863964,0.00578378,0.068973,0.005529397740023152
Building_T3-50x30-S2-PS_Variated9_5,1,125.0,0.8949040048,0.00881982,0.00572072,0.0756036,0.005338944170959337
Building_T3-50x30-S2-PS_Variated10_1,1,121.0,0,0,0,0,0
Building_T3-50x30-S2-PS_Variated10_2,1,121.0,1.2269064975206614,0.00815315,0.0044955,0.0653063,0.007172845546803504
Building_T3-50x30-S2-PS_Variated10_3,1,121.0,0,0,0,0,0
Building_T3-50x30-S2-PS_Variated10_4,1,121.0,0.8430132347107437,0.00759459,0.0043964,0.0617387,0.004613871999498189
Building_T3-50x30-S2-PS_Variated10_5,1,121.0,0.9216526677685951,0.00818919,0.00365766,0.0634505,0.005756070494278232
Building_T3-50x30-S3-PS_Variated1_1,1,111.0,1.282335181981982,0.00951351,0.00632432,0.0744955,0.00792101252984557
Building_T3-50x30-S3-PS_Variated1_2,1,111.0,1.136632064864865,0.00931532,0.00627027,0.0733874,0.006971363222216096
Building_T3-50x30-S3-PS_Variated1_3,1,111.0,1.2319462486486485,0.0127658,0.00863964,0.0745586,0.010337973587653777
Building_T3-50x30-S3-PS_Variated1_4,1,111.0,1.1577846306306308,0.0125586,0.00653153,0.0761892,0.010857633206377764
Building_T3-50x30-S3-PS_Variated1_5,1,111.0,0,0,0,0,0
Building_T3-50x30-S3-PS_Variated2_1,1,118.0,1.0319465762711866,0.0114234,0.0075045,0.0884234,0.007967661655487065
Building_T3-50x30-S3-PS_Variated2_2,1,118.0,1.1229754288135594,0.00945946,0.00671171,0.0787928,0.006670493388222641
Building_T3-50x30-S3-PS_Variated2_3,1,118.0,0.966634974576271,0.00934234,0.00572072,0.0762883,0.0062946568157219215
Building_T3-50x30-S3-PS_Variated2_4,1,118.0,1.2021532220338982,0.00957658,0.00588288,0.0730811,0.00792899069274159
Building_T3-50x30-S3-PS_Variated2_5,1,118.0,0.9395739288135594,0.0114054,0.00290991,0.0896486,0.00882154936535589
Building_T3-50x30-S3-PS_Variated3_1,1,107.0,1.2838145289719627,0.00893694,0.00530631,0.0672432,0.008087856945642924
Building_T3-50x30-S3-PS_Variated3_2,1,107.0,1.0198432037383174,0.00798198,0.00255856,0.0655225,0.006354335810924131
Building_T3-50x30-S3-PS_Variated3_3,1,107.0,1.1016512710280377,0.009,0.00603604,0.0752523,0.006569328075429866
Building_T3-50x30-S3-PS_Variated3_4,1,107.0,0,0,0,0,0
Building_T3-50x30-S3-PS_Variated3_5,1,107.0,1.108555986915888,0.00736036,0.00403604,0.0560901,0.005883870014703545
Building_T3-50x30-S3-PS_Variated4_1,1,118.0,0.9040751016949153,0.0122252,0.00742342,0.092,0.007811419322316486
Building_T3-50x30-S3-PS_Variated4_2,1,118.0,1.3128106016949153,0.0136036,0.00755856,0.099991,0.012979614172617766
Building_T3-50x30-S3-PS_Variated4_3,1,118.0,1.0935256711864407,0.0108378,0.00541441,0.0847748,0.008709084405426903
Building_T3-50x30-S3-PS_Variated4_4,1,118.0,1.2222520000000001,0.0132252,0.00910811,0.0781802,0.010407834414761764
Building_T3-50x30-S3-PS_Variated4_5,1,118.0,1.1367723677966102,0.0100631,0.00662162,0.0945225,0.007630065541713849
Building_T3-50x30-S3-PS_Variated5_1,1,126.0,1.2108283809523808,0.00911712,0.00594595,0.0803874,0.00736535213252383
Building_T3-50x30-S3-PS_Variated5_2,1,126.0,1.0792749761904763,0.0107658,0.00747748,0.0620541,0.007472830935868969
Building_T3-50x30-S3-PS_Variated5_3,1,126.0,0.8977958968253967,0.00937838,0.00447748,0.0680901,0.006284082643123183
Building_T3-50x30-S3-PS_Variated5_4,1,126.0,0.9897968095238094,0.0101892,0.0059009,0.0780811,0.007258750997454262
Building_T3-50x30-S3-PS_Variated5_5,1,126.0,1.0043068936507937,0.00746847,0.00504505,0.064,0.004815514515901969
Building_T3-50x30-S3-PS_Variated6_1,1,112.0,1.3147303178571428,0.00793694,0.00471171,0.0618919,0.0073088805373388
Building_T3-50x30-S3-PS_Variated6_2,1,112.0,0,0,0,0,0
Building_T3-50x30-S3-PS_Variated6_3,1,112.0,1.3632906375,0.00705405,0.00468468,0.066009,0.00634936593696726
Building_T3-50x30-S3-PS_Variated6_4,1,112.0,0,0,0,0,0
Building_T3-50x30-S3-PS_Variated6_5,1,112.0,1.225088175,0.00725225,0.00500901,0.0554775,0.0057376765054638
Building_T3-50x30-S3-PS_Variated7_1,1,116.0,1.2249842344827586,0.00827027,0.00595495,0.0686216,0.006307347109255703
Building_T3-50x30-S3-PS_Variated7_2,1,116.0,0,0,0,0,0
Building_T3-50x30-S3-PS_Variated7_3,1,116.0,0.9193515775862069,0.00963063,0.00244144,0.0725225,0.007269372179994272
Building_T3-50x30-S3-PS_Variated7_4,1,116.0,0,0,0,0,0
Building_T3-50x30-S3-PS_Variated7_5,1,116.0,0.9649705413793104,0.00778378,0.0031982,0.061973,0.005816539246606701
Building_T3-50x30-S3-PS_Variated8_1,1,111.0,0.9528546576576575,0.0101351,0.00576577,0.096045,0.006977980971061834
Building_T3-50x30-S3-PS_Variated8_2,1,111.0,1.0573398306306305,0.00993694,0.00676577,0.0942613,0.0069014976199378315
Building_T3-50x30-S3-PS_Variated8_3,1,111.0,1.3060316324324324,0.0106847,0.00725225,0.0939459,0.009053509172041356
Building_T3-50x30-S3-PS_Variated8_4,1,111.0,0,0,0,0,0
Building_T3-50x30-S3-PS_Variated8_5,1,111.0,1.0754998882882885,0.0100811,0.00543243,0.0754505,0.007889015980064513
Building_T3-50x30-S3-PS_Variated9_1,1,123.0,1.1964906227642278,0.0112973,0.00720721,0.0872703,0.009147682684185613
Building_T3-50x30-S3-PS_Variated9_2,1,123.0,0,0,0,0,0
Building_T3-50x30-S3-PS_Variated9_3,1,123.0,0.9069090829268294,0.0101351,0.00264865,0.0664865,0.007424124931286671
Building_T3-50x30-S3-PS_Variated9_4,1,123.0,0.8646341365853657,0.0119099,0.00572973,0.0751622,0.007857817780582367
Building_T3-50x30-S3-PS_Variated9_5,1,123.0,1.18387457398374,0.0114144,0.0073964,0.0863964,0.009044440123707422
Building_T3-50x30-S3-PS_Variated10_1,1,110.0,1.058796967272727,0.00826126,0.0039009,0.0714414,0.006550430435343909
Building_T3-50x30-S3-PS_Variated10_2,1,110.0,1.2263701527272726,0.00786486,0.00545045,0.0744865,0.006183963333026593
Building_T3-50x30-S3-PS_Variated10_3,1,110.0,0,0,0,0,0
Building_T3-50x30-S3-PS_Variated10_4,1,110.0,1.31721124,0.00979279,0.00651351,0.0803964,0.008506616584908063
