,Latitude,Longitude,Story,Type,Material,Dimension,Area,Index,Num_Units,RepairCost,existing fatality,optimized fatality,ordinance
5162,34.03553,-118.36302,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,38457.21127,0.024071236,0.017832149,0.021810111
5163,34.08244,-118.36303,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,31098.71525,0.027423753,0.02211074,0.025096981
5164,34.03677,-118.36303,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,26024.51038,0.024469378,0.019093265,0.022306151
5165,34.08272,-118.36305,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,81612.23453,0.027579606,0.021435587,0.025220421
5166,34.14711,-118.36307,3,L1,GWB,60X30,5400,L1-3S-60X30-GWB,5,28942.01598,0.02313819,0.017996994,0.020806408
5167,34.05435,-118.36314,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,34316.13954,0.026299305,0.02070665,0.02417038
5168,34.14764,-118.36315,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,29727.87267,0.023515177,0.018528932,0.021127542
5169,34.05341,-118.36318,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,77878.47822,0.026574174,0.02077712,0.024397952
5170,34.15065,-118.36328,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19269.94769,0.023543235,0.018068009,0.02100728
5171,34.09905,-118.36328,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,33547.81888,0.028137257,0.022834382,0.02581886
5172,34.05315,-118.36329,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30269.38994,0.026776883,0.020632652,0.024570286
5173,34.02666,-118.3633,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,42625.88276,0.023491917,0.019071639,0.021504122
5174,34.031,-118.36334,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,36126.96465,0.022740713,0.017856399,0.020667172
5175,34.04204,-118.36337,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17274.75212,0.025558458,0.019835932,0.023265519
5176,34.17609,-118.36338,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18308.11728,0.024431449,0.019013739,0.021988854
5177,34.15091,-118.36339,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,36924.39458,0.023578208,0.017811417,0.021021542
5178,34.03572,-118.36341,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,56184.44111,0.023986702,0.018422124,0.021785406
5179,34.08633,-118.36345,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,36495.75799,0.027950375,0.021637757,0.025542895
5180,34.08606,-118.36345,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,39098.53002,0.028283546,0.022177801,0.025822943
5181,34.17672,-118.36346,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,27756.02411,0.024944319,0.01886915,0.022410147
5182,34.16573,-118.36347,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18787.66052,0.024339288,0.019068457,0.021856818
5183,34.08456,-118.36347,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19010.10795,0.027279221,0.021338002,0.024880849
5184,34.05261,-118.36351,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,42817.72429,0.017088501,0.017088501,0.014798405
5185,34.18627,-118.36352,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,16888.38305,0.016113987,0.016113987,0.013824889
5186,34.07074,-118.36354,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,37355.3799,0.016510575,0.016510575,0.014452445
5187,34.05419,-118.36357,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,78795.63316,0.017110988,0.017110988,0.014941594
5188,34.05235,-118.3636,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,21318.23675,0.017380789,0.017380789,0.015064825
5189,34.05221,-118.36366,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,61047.00654,0.017541007,0.017541007,0.01521534
5190,34.15094,-118.36369,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19208.41349,0.01403334,0.01403334,0.012029456
5191,34.10086,-118.36376,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,61815.82548,0.01663047,0.01663047,0.014458724
5192,34.0366,-118.36379,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,24132.8657,0.015259848,0.014969525,0.013206712
5193,34.03632,-118.36381,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,34808.63295,0.015342818,0.015101247,0.013253181
5194,34.09906,-118.36387,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,37946.37383,0.017954221,0.017954221,0.015724453
5195,34.09885,-118.36387,3,L1,GWB,100X30,9000,L1-3S-100X30-GWB,9,50045.94109,0.017862079,0.017862079,0.015609454
5196,34.15122,-118.36394,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,79998.71908,0.01397764,0.01397764,0.011952624
5197,34.17915,-118.36395,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,16900.80016,0.015488786,0.015488786,0.013168328
5198,34.05328,-118.36395,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,37339.34035,0.017307644,0.017307644,0.015021089
5199,34.17356,-118.36397,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36120.81291,0.014026052,0.014026052,0.011917734
5200,34.02838,-118.364,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,32281.51692,0.014236924,0.014236924,0.012354674
5201,34.05317,-118.36402,3,L1,HWS,60X30,5400,L1-3S-60X30-HWS,5,27859.5804,0.01707484,0.01707484,0.014794882
5202,34.16231,-118.36403,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,55260.17154,0.015530172,0.015530172,0.013185496
5203,34.16213,-118.36403,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,35292.33322,0.015534612,0.015534612,0.013173242
5204,34.02781,-118.36403,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17955.06879,0.014566585,0.014566585,0.012664202
5205,34.16267,-118.36404,3,L1,GWB,100X30,9000,L1-3S-100X30-GWB,9,52132.58917,0.015473783,0.015473783,0.013148002
5206,34.02973,-118.36406,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,40964.51277,0.014016173,0.014016173,0.011976704
5207,34.0851,-118.36407,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,49325.17688,0.017434021,0.017434021,0.015156657
5208,34.17666,-118.36408,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,62740.06166,0.015230828,0.015230828,0.012960604
5209,34.08577,-118.36408,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,29862.40961,0.017719641,0.017719641,0.015359353
5210,34.08566,-118.36408,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,33930.69897,0.017551029,0.017551029,0.015178601
5211,34.14608,-118.36411,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,53275.84139,0.014498452,0.014498452,0.012500824
5212,34.08605,-118.36412,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,36524.42393,0.017918909,0.017918909,0.015524411
5213,34.05273,-118.36418,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,35611.81361,0.017313868,0.017313868,0.01498826
5214,34.15067,-118.36421,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19126.16912,0.014312544,0.014312544,0.012233632
5215,34.05261,-118.36423,3,L2,GWB,60X50,9000,L2-3S-60X50-GWB,9,56317.78207,0.017448124,0.017448124,0.01508328
5216,34.05539,-118.36427,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,31107.24393,0.016601974,0.016601974,0.014478544
5217,34.05522,-118.36429,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,58660.16081,0.016604555,0.016604555,0.014451466
5218,34.10089,-118.36431,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,52228.9503,0.016473545,0.016473545,0.014302407
5219,34.02729,-118.36436,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32463.55515,0.014642849,0.014642849,0.012727649
5220,34.07083,-118.36439,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,24276.62728,0.016762048,0.016762048,0.014591394
5221,34.06413,-118.36445,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,52512.76094,0.015858714,0.015858714,0.013758436
5222,34.16438,-118.36447,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17777.33883,0.015437556,0.015437556,0.013046979
5223,34.15042,-118.36447,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,31724.2766,0.01439592,0.01439592,0.012301557
5224,34.05208,-118.36447,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17876.48023,0.017629049,0.017629049,0.01523143
5225,34.16249,-118.3645,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19816.15601,0.015438848,0.015438848,0.013113477
5226,34.05196,-118.3645,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,31770.77683,0.017608952,0.017608952,0.015221119
5227,34.16373,-118.36451,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,43628.23787,0.015732011,0.015732011,0.013401379
5228,34.16267,-118.36451,3,L1,GWB,60X30,5400,L1-3S-60X30-GWB,5,31601.74696,0.015574614,0.015574614,0.013257237
5229,34.17136,-118.36453,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,20191.54966,0.014024373,0.014024373,0.011929112
5230,34.07132,-118.36453,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,61392.14069,0.016638313,0.016638313,0.014447165
5231,34.16397,-118.36459,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36476.74946,0.015764249,0.015764249,0.013402286
5232,34.16468,-118.36461,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,28431.19485,0.015125811,0.015125811,0.012805883
5233,34.0517,-118.36461,3,L1,HWS,60X30,5400,L1-3S-60X30-HWS,5,32721.41215,0.017683515,0.017683515,0.015294321
5234,34.0544,-118.36469,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,51388.03037,0.017159344,0.017159344,0.014925437
5235,34.07083,-118.36474,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,24182.23337,0.016706738,0.016706738,0.014508438
5236,34.05546,-118.36476,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,36013.62873,0.016510036,0.016510036,0.014351396
5237,34.17066,-118.36485,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,59570.6973,0.014042417,0.014042417,0.011976648
5238,34.07089,-118.36489,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,33376.98869,0.016638865,0.016638865,0.014417836
5239,34.07135,-118.36491,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18810.11956,0.016822905,0.016822905,0.014586412
5240,34.10197,-118.36495,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,37914.76247,0.016427462,0.016427462,0.014235046
5241,34.10176,-118.36495,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19715.71216,0.016481186,0.016481186,0.014305985
5242,34.05521,-118.36502,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,16799.97769,0.016803348,0.016803348,0.014601331
5243,34.15694,-118.36504,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,32492.73574,0.014894444,0.014894444,0.012795541
5244,34.02833,-118.36506,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17337.75977,0.014350392,0.014350392,0.012395396
5245,34.16466,-118.36507,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,31817.4056,0.015206738,0.015206738,0.012898596
5246,34.16693,-118.36508,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,21489.66249,0.014270718,0.014270718,0.012163761
5247,34.1666,-118.36508,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,24875.57028,0.014964301,0.014964301,0.012801885
5248,34.16303,-118.36509,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17811.96275,0.01556783,0.01556783,0.013268841
5249,34.16267,-118.3651,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30894.71762,0.015525357,0.015525357,0.013202708
5250,34.16249,-118.3651,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,42850.29411,0.015703997,0.015703997,0.013376569
5251,34.16178,-118.3651,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,39348.75731,0.015684832,0.015684832,0.013345345
5252,34.16324,-118.36511,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,60327.08602,0.015490174,0.015490174,0.013140985
5253,34.16382,-118.36512,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,36420.95015,0.015567318,0.015567318,0.013202958
5254,34.16342,-118.36513,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,56904.3534,0.015621159,0.015621159,0.013274739
5255,34.1636,-118.36518,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17890.13564,0.015529033,0.015529033,0.013171506
5256,34.10223,-118.36518,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,38277.47347,0.016368624,0.016368624,0.014146489
5257,34.15504,-118.36519,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,74908.57469,0.014733482,0.014733482,0.012605826
5258,34.05063,-118.36528,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,35463.615,0.017659187,0.017659187,0.015272074
5259,34.05048,-118.36531,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,24353.90282,0.017650873,0.017650873,0.015241862
5260,34.0541,-118.36533,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,37668.46695,0.017214605,0.017214605,0.014908859
5261,34.16748,-118.36535,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,50825.99933,0.014576763,0.014576763,0.012443082
5262,34.0395,-118.36538,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,27694.38814,0.015437146,0.015437146,0.013266592
5263,34.05034,-118.36539,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,54127.69327,0.017571207,0.017571207,0.015154797
5264,34.05186,-118.36543,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19598.12565,0.017226798,0.017226798,0.014840899
5265,34.06426,-118.36545,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18509.01731,0.015521595,0.015521595,0.013381451
5266,34.05398,-118.36545,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32265.96304,0.01722274,0.01722274,0.014897649
5267,34.03214,-118.36545,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32145.21574,0.0138697,0.0138697,0.011912429
5268,34.05189,-118.36546,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,35752.19285,0.017286985,0.017286985,0.014894942
5269,34.15767,-118.36549,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19193.89807,0.014920608,0.014920608,0.012826765
5270,34.02736,-118.36552,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,50931.09342,0.014626367,0.014626367,0.012682895
5271,34.16213,-118.36557,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30344.13869,0.015702466,0.015702466,0.013381657
5272,34.16195,-118.36557,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,28242.70362,0.015765771,0.015765771,0.013455996
5273,34.16162,-118.36557,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,25224.41611,0.01555175,0.01555175,0.013268275
5274,34.16113,-118.36557,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,59042.08733,0.01574452,0.01574452,0.013428263
5275,34.05369,-118.36558,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,59000.2428,0.01739744,0.01739744,0.015043132
5276,34.05428,-118.3656,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,58828.38515,0.017174544,0.017174544,0.014905908
5277,34.1656,-118.36564,3,L1,GWB,60X30,5400,L1-3S-60X30-GWB,5,31467.23626,0.014860327,0.014860327,0.012606925
5278,34.03761,-118.36566,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19316.42127,0.01551482,0.01551482,0.013397405
5279,34.16767,-118.36569,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,38023.42788,0.014477768,0.014477768,0.012366967
5280,34.15453,-118.36574,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,29883.34382,0.014773818,0.014773818,0.012680893
5281,34.05353,-118.36576,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,32545.21073,0.017218846,0.017218846,0.014866496
5282,34.16594,-118.36577,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,61379.14606,0.014806754,0.014806754,0.012581708
5283,34.04911,-118.36578,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,35372.59207,0.015640198,0.015640198,0.013228552
5284,34.04896,-118.36582,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,31157.54386,0.015780032,0.015780032,0.013387881
5285,34.04837,-118.36598,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,63941.78911,0.016005794,0.016005794,0.013633188
5286,34.04823,-118.36602,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,37958.22511,0.015964676,0.015964676,0.013594421
5287,34.14842,-118.36603,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,57987.44888,0.014997423,0.014997423,0.012861799
5288,34.15966,-118.36605,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,57675.21551,0.015378662,0.015378662,0.013039175
5289,34.16147,-118.36611,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,30380.01074,0.01561737,0.01561737,0.013254794
5290,34.16425,-118.36612,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,56706.72859,0.015205384,0.015205384,0.012854411
5291,34.02775,-118.36612,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,31242.24812,0.014428208,0.014428208,0.012417298
5292,34.04778,-118.36614,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,27666.58454,0.015847733,0.015847733,0.013494242
5293,34.16703,-118.36615,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,29972.11995,0.014306972,0.014306972,0.012177021
5294,34.1629,-118.36615,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,40335.1608,0.015761778,0.015761778,0.013389348
5295,34.13832,-118.36617,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,61834.90276,0.015523399,0.015523399,0.013407448
5296,34.0538,-118.36617,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18894.05535,0.017037036,0.017037036,0.014699697
5297,34.14959,-118.36618,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,33201.17487,0.014423704,0.014423704,0.012353386
5298,34.0375,-118.36619,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,36862.76478,0.015615603,0.015508275,0.013524046
5299,34.04984,-118.36622,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,31682.10689,0.015769235,0.015769235,0.013356271
5300,34.16238,-118.36625,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,39490.75644,0.015640168,0.015640168,0.013288754
5301,34.18634,-118.36627,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30189.81794,0.016288812,0.016288812,0.014052739
5302,34.15594,-118.36628,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,48072.13521,0.014920492,0.014920492,0.012796565
5303,34.14959,-118.36634,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,57887.37103,0.014627851,0.014627851,0.012533757
5304,34.15767,-118.36636,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17854.43794,0.014946594,0.014946594,0.012776616
5305,34.05867,-118.36639,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,54696.76319,0.01560804,0.01560804,0.013423608
5306,34.04925,-118.36641,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,37037.14782,0.015838668,0.015838668,0.013381991
5307,34.14842,-118.36644,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18751.89627,0.015322225,0.015322225,0.01321728
5308,34.15736,-118.36645,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,40149.51561,0.01487729,0.01487729,0.012699439
5309,34.14897,-118.36647,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,24877.9748,0.014800832,0.014800832,0.012672973
5310,34.15793,-118.36648,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30386.5874,0.014821954,0.014821954,0.012687017
5311,34.02639,-118.36654,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18908.08004,0.014902118,0.014902118,0.012893304
5312,34.03077,-118.36661,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,49891.41806,0.013964318,0.013964318,0.011946373
5313,34.15793,-118.36664,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,57438.12739,0.014932262,0.014932262,0.012803435
5314,34.16057,-118.36666,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,35963.9973,0.014284091,0.014284091,0.01199589
5315,34.15842,-118.36666,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17697.51853,0.014170277,0.014170277,0.012073115
5316,34.04819,-118.36666,2,L2,GWB,60X50,6000,L2-2S-60X50-GWB,6,38504.59546,0.015081128,0.015081128,0.01274853
5317,34.18634,-118.36673,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,55598.8727,0.015258037,0.015258037,0.013084912
5318,34.16651,-118.36675,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,32806.59041,0.013472261,0.013472261,0.0114024
5319,34.1658,-118.36675,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19299.9562,0.013300015,0.013300015,0.011199407
5320,34.16566,-118.36675,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18240.29924,0.013351677,0.013351677,0.011231943
5321,34.16538,-118.36675,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,27659.25669,0.013397395,0.013397395,0.011263227
5322,34.04775,-118.36678,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,47238.35211,0.01517543,0.01517543,0.012863031
5323,34.16445,-118.36679,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20787.16776,0.013817395,0.013817395,0.011598895
5324,34.04871,-118.36694,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,25839.10428,0.015009027,0.015009027,0.012602045
5325,34.15736,-118.36695,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,61217.99407,0.013596642,0.013596642,0.01156913
5326,34.05104,-118.36695,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,29075.49471,0.015639569,0.015639569,0.013247306
5327,34.04966,-118.36697,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,54545.57245,0.01494991,0.01494991,0.01252066
5328,34.04857,-118.36697,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,36751.32029,0.015113866,0.015113866,0.012703512
5329,34.14959,-118.36703,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,27203.94065,0.013291151,0.013291151,0.011327793
5330,34.04827,-118.36706,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,30418.87825,0.015226714,0.015226714,0.01285464
5331,34.15736,-118.36712,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,37597.60122,0.013806644,0.013806644,0.011781337
5332,34.15437,-118.36716,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,31468.60953,0.013310844,0.013310844,0.011324557
5333,34.16443,-118.36721,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,34244.34164,0.01362452,0.01362452,0.011398884
5334,34.15107,-118.36721,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,40941.96466,0.013139311,0.013139311,0.011219809
5335,34.17285,-118.36724,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,51923.5748,0.013130303,0.013130303,0.011005396
5336,34.16107,-118.36725,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,31896.59286,0.014372458,0.014372458,0.012078592
5337,34.15594,-118.36727,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,42335.78355,0.013589139,0.013589139,0.011533295
5338,34.162,-118.36731,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,42836.98627,0.014076672,0.014076672,0.011738764
5339,34.16056,-118.36731,2,L2,GWB,100X50,10000,L2-2S-100X50-GWB,10,58463.11259,0.014211122,0.014211122,0.011939842
5340,34.15542,-118.36734,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,87012.38322,0.013425274,0.013425274,0.011413608
5341,34.05103,-118.36734,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19080.08693,0.015711077,0.015711077,0.013316325
5342,34.15736,-118.36736,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,26903.38868,0.013916374,0.013916374,0.011865876
5343,34.15963,-118.36738,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,24112.34625,0.013740559,0.013740559,0.011596555
5344,34.15504,-118.36739,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,57589.32474,0.013251116,0.013251116,0.011231229
5345,34.14897,-118.3674,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18758.93637,0.013381893,0.013381893,0.011453632
5346,34.15594,-118.36744,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,58398.78644,0.013670903,0.013670903,0.011604179
5347,34.04912,-118.36745,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,29903.29215,0.015035713,0.015035713,0.012619281
5348,34.16056,-118.36752,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,38604.33571,0.014288013,0.014288013,0.011996566
5349,34.05026,-118.36756,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,50223.36543,0.016021645,0.016021645,0.013589075
5350,34.17915,-118.36762,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,54939.716,0.014102386,0.014102386,0.012049066
5351,34.15665,-118.36762,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32057.77931,0.013855536,0.013855536,0.011776405
5352,34.1554,-118.36762,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19636.2767,0.013489434,0.013489434,0.011408815
5353,34.04995,-118.36764,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19582.24908,0.015007451,0.015007451,0.012573832
5354,34.07166,-118.36769,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,24239.14151,0.015576887,0.015576887,0.013367006
5355,34.04824,-118.36769,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,55159.48975,0.015121168,0.015121168,0.012755635
5356,34.16109,-118.36772,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,63826.27129,0.01443795,0.01443795,0.012156564
5357,34.15066,-118.36773,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,59697.42857,0.013456091,0.013456091,0.011463738
5358,34.04964,-118.36773,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,56189.34762,0.015168639,0.015168639,0.012724923
5359,34.15835,-118.36775,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,24844.32459,0.013927906,0.013927906,0.011780905
5360,34.15821,-118.36775,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,31607.93374,0.01388788,0.01388788,0.011759773
